t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
24.25,0.4854854854854855,-31.044632297592432,-12.18411945869962,25.589275249519883,-18.521170852970823,-31.03415069471686,38.231429145390685,-18.44334060296788,-24.699381072872715,0.4684090269907248,-12.136299611613902,-12.143048868002824,19.325450507113622,-12.079834405656719,6.774952886865177,25.62221450165476,25.620220145286787,6.739445371433848,25.598353492464245
24.3,0.48648648648648646,-31.04450766510316,-12.184226272313774,25.58918571786404,-18.520631062358973,-31.03404429606113,38.231387595548945,-18.443265398788885,-24.699626063677442,0.4683687503230123,-12.136204061750766,-12.143070278041117,19.325520930050146,-12.07978038283282,6.775012986237174,25.62190110262305,25.620132060628183,6.739317188099331,25.598301611180144
24.35,0.4874874874874875,-31.044383335092576,-12.184328955291832,25.589097452446513,-18.52009694140826,-31.033938186843677,38.231343353503206,-18.443190814623648,-24.699864968693646,0.46832804944041234,-12.136109381020567,-12.143090857436551,19.325587984375524,-12.07972939162254,6.775070009123969,25.621593516611124,25.62004399741471,6.739190906169989,25.5982500245738
24.400000000000002,0.48848848848848847,-31.044259305106003,-12.184427579466306,25.589010434352407,-18.51956841842876,-31.033832363907173,38.23129647666928,-18.44311683882663,-24.70009790330038,0.4682869377615378,-12.136015563286085,-12.143110617914887,19.325651737400058,-12.079681373623009,6.775124012437505,25.621291635611055,25.619955962269835,6.739066498639227,25.59819873034428
24.450000000000003,0.4894894894894895,-31.044135572776653,-12.184522215697204,25.588924644909262,-18.51904542259179,-31.03372682419569,38.231247021633514,-18.443043459956463,-24.700324981104906,0.4682454284764007,-12.135922602443118,-12.143129571087988,19.325712255489574,-12.079636271253795,6.775175052296308,25.62099535324608,25.619867961683948,6.738943938814807,25.598147726183658
24.5,0.4904904904904905,-31.044012135823074,-12.184612933881043,25.588840065684924,-18.518527883923216,-31.033621564751833,38.231195044159875,-18.442970666773274,-24.700546313962796,0.4682035345489108,-12.13583049241931,-12.143147728454053,19.32576960407241,-12.079594027750366,6.775223184032725,25.62070456475521,25.61978000201563,6.738823200316871,25.59809700977835
24.55,0.49149149149149146,-31.043888992046647,-12.18469980295986,25.5887566784854,-18.5180157332967,-31.03351658271396,38.231140599197026,-18.44289844823598,-24.700762011997938,0.4681612687193595,-12.135739227173044,-12.143165101397882,19.325823847646497,-12.079554587157466,6.7752684622001835,25.620419166977733,25.619692089492904,6.738704257075927,25.598046578810393
24.6,0.4924924924924925,-31.04376613932913,-12.184782890930226,25.588674465352742,-18.51750890242686,-31.03341187531346,38.23108374088546,-18.442826793499652,-24.70097218362236,0.46811864350689053,-12.135648800692437,-12.143181701191148,19.32587504978649,-12.079517894322429,6.775310940580442,25.62013905833759,25.61960423021454,6.73858708333082,25.597996430958673
24.650000000000002,0.4934934934934935,-31.04364357563027,-12.18486226485224,25.58859340856294,-18.517007323862366,-31.033307439872072,38.23102452256468,-18.442755691912865,-24.70117693555594,0.46807567121195626,-12.13555920699439,-12.143197538992709,19.325923273150988,-12.079483894888417,6.775350672190836,25.619864138827698,25.619516430151364,6.738471653626665,25.5979465639001
24.700000000000003,0.4944944944944945,-31.043521298985446,-12.184937990858533,25.588513490623786,-18.51651093097894,-31.033203273799327,38.23096299678039,-18.442685133015082,-24.701376372846,0.4680323639187627,-12.13547044012373,-12.143212625848932,19.325968579489814,-12.079452535287595,6.775387709291529,25.619594309994174,25.619428695147594,6.738357942812758,25.59789697531073
24.75,0.4954954954954955,-31.043399307503375,-12.18501013416325,25.588434694272795,-18.51601965797234,-31.033099374589987,38.230899215291736,-18.442615106534056,-24.70157059888673,0.4679887334977002,-12.1353824941524,-12.143226972694034,19.32601102965136,-12.079423762734251,6.775422103392758,25.619329474920498,25.619341030922204,6.738245926040467,25.59784766286686
24.8,0.4964964964964965,-31.043277599363865,-12.185078759071025,25.588357002475092,-18.515533439851257,-31.032995739821605,38.23083322907854,-18.44254560238326,-24.701759715438506,0.46794479160776514,-12.135295363178734,-12.143240590350459,19.32605068359,-12.079397525217859,6.775453905262073,25.61906953821161,25.61925344307028,6.738135578761094,25.597798624246067
24.85,0.4974974974974975,-31.04315617281561,-12.185143928985944,25.58828039842132,-18.51505221243016,-31.032892367152087,38.23076508834861,-18.442476610659323,-24.70194382264709,0.4679005496989678,-12.135209041326776,-12.143253489529252,19.326087600373533,-12.079373771496092,6.775483164931568,25.618814405977954,25.61916593706443,6.738026876723726,25.597749857128182
24.900000000000002,0.4984984984984985,-31.043035026174053,-12.185205706420488,25.588204865525555,-18.51457591232211,-31.032789254317372,38.23069484254502,-18.442408121639513,-24.70212301906268,0.46785601901473056,-12.135123522745664,-12.143265680830476,19.32612183819071,-12.079352451087804,6.775509931705113,25.618563985819517,25.619078518256156,6.737919795973055,25.597701359196257
24.950000000000003,0.4994994994994995,-31.042914157819265,-12.185264153004468,25.588130387423224,-18.51410447693152,-31.032686399129123,38.230622540353444,-18.44234012577921,-24.70229740165884,0.4678112105942752,-12.135038801609067,-12.14327717474362,19.326153454358792,-12.079333514265944,6.7755342541655645,25.618318186809773,25.61899119187729,6.737814312847187,25.59765312813747
25.0,0.5005005005005005,-31.042793566193907,-12.18531932949393,25.58805694796903,-18.5136378444469,-31.032583799472498,38.230548229709484,-18.44227261370943,-24.70246706585132,0.46776613527500044,-12.134954872114678,-12.14328798164805,19.326182505331175,-12.07931691205046,6.775556180181982,25.618076919479655,25.618903963041397,6.737710403975427,25.59760516164399
25.05,0.5015015015015015,-31.04267324980122,-12.185371295780055,25.587984531234866,-18.51317595383354,-31.03248145330397,38.23047195780603,-18.44220557623434,-24.702632105516738,0.46772080369484725,-12.134871728483743,-12.143298111813463,19.32620904670503,-12.07930259620116,6.77557575691682,25.617840095801494,25.618816836745225,6.737608046276059,25.59755745741381
