,Time,traj_x,traj_y,gen_x,gen_y
88,5.729,2.738024658,0.628542294,2.743176363545006,0.6300536811519513
89,5.766,2.784574175,0.644185838,2.7894473432533604,0.6463769690380011
90,5.804,2.829622838,0.660122881,2.8351231721580334,0.6633541785304163
91,5.842,2.875602006,0.67722367,2.8802334917025054,0.6809516254405005
92,5.88,2.921320147,0.69506996,2.9248297631589235,0.6991348357000028
93,5.918,2.966833176,0.713655395,2.968982920144154,0.7178685495413449
94,5.956,3.012209944,0.732963321,3.012780530354783,0.7371166042336198
95,5.994,3.057518068,0.752967634,3.056323593579825,0.7568417181806089
96,6.031,3.102811446,0.773634384,3.099723096427763,0.777005200483555
97,6.07,3.148118384,0.79491979,3.143096433195255,0.7975666093583269
98,6.108,3.193414009,0.816751562,3.186563789382498,0.8184833808116694
99,6.146,3.238591048,0.839005046,3.2302445715955286,0.8397104465239781
100,6.183,3.282336973,0.860924585,3.2742539564998943,0.8611998577124411
101,6.221,3.326931365,0.883528765,3.318699623052692,0.8829004304824835
102,6.259,3.371204262,0.906076169,3.3636787268364445,0.9047574282342301
103,6.297,3.415307224,0.928453666,3.409275172837407,0.9267122982249265
104,6.335,3.459527415,0.950596352,3.45555724288672,0.9487024822362872
105,6.373,3.504256058,0.972485412,3.5025756352336193,0.9706613249599578
106,6.412,3.55114377,0.994702285,3.5503619749862474,0.9925181073686806
107,6.45,3.598169372,1.016132767,3.5989278537607072,1.014198234883256
108,6.488,3.646751736,1.037358752,3.648264452944175,1.0356236103112202
109,6.526,3.696933685,1.058354987,3.6983427956245025,1.0567132180717889
110,6.563,3.748569197,1.079052958,3.749114655890994,1.0773839381357404
111,6.602,3.801357064,1.099341297,3.8005141299813396,1.0975515949253882
112,6.64,3.85489944,1.119074559,3.852459841850958,1.1171322284482847
113,6.678,3.908774284,1.138090453,3.9048577178216277,1.1360435534455753
114,6.716,3.962603635,1.156233231,3.9576042242449914,1.1542065495652107
115,6.754,4.016102652,1.173376933,4.010589923197725,1.1715471045446162
116,6.792,4.069102955,1.189440216,4.063703169535494,1.1879976164831407
117,6.83,4.121553131,1.204390707,4.116833753515635,1.2034984536196858
118,6.868,4.173495898,1.218239475,4.169876290828798,1.2179991727929536
119,6.906,4.225029643,1.231027767,4.222733178254405,1.2314594116373532
120,6.944,4.276262541,1.242810203,4.275316967447193,1.2438493934449726
121,6.982,4.32727621,1.253639694,4.327552057864333,1.2551500146846954
122,7.02,4.378113498,1.263557697,4.379375666555768,1.2653525193713815
123,7.058,4.4287781,1.272589371,4.430738090292608,1.2744577973234112
124,7.096,4.47924035,1.280742836,4.481602327307925,1.282475370739799
125,7.134,4.529447047,1.288012288,4.531943166200502,1.2894221524949288
126,7.172,4.579335474,1.294383489,4.5817458749877495,1.2953210686618257
127,7.21,4.628848697,1.299839977,4.631004633091711,1.3001996372034335
128,7.248,4.677948056,1.304368398,4.679720844653588,1.3040885860071796
129,7.286,4.726621491,1.307961005,4.7279014560419155,1.307020578812523
130,7.324,4.774882992,1.310616614,4.775557377577662,1.3090290997254466
131,7.362,4.822766785,1.312338913,4.822702083199551,1.3101475283909494
132,7.4,4.870282781,1.313116004,4.869350435354023,1.3104084204802788
133,7.438,4.917354511,1.312899795,4.915517758280959,1.3098429932848656
134,7.476,4.963848793,1.311631564,4.961219162612981,1.3084808045977239
135,7.514,5.009629696,1.309276498,5.006469108497464,1.306349604871653
136,7.552,5.054604558,1.305848286,5.051281183313012,1.3034753376455424
137,7.59,5.098757019,1.301419773,5.095668063062701,1.2998822609598908
138,7.628,5.142158024,1.296117756,5.139641623014001,1.295593162366044
139,7.666,5.184947916,1.290099508,5.183213162358567,1.290629641586468
140,7.704,5.227300509,1.283523909,5.226393708843474,1.2850124373734162
141,7.742,5.269384267,1.276526612,5.269194371825119,1.278761778194517
142,7.78,5.311331112,1.269202267,5.311626715483101,1.2718977396963065
143,7.817,5.352115891,1.261800732,5.353703127595612,1.2644405952027675
144,7.854,5.392861371,1.254132877,5.395437163028701,1.256411148619857
145,7.892,5.43463771,1.245943363,5.436843844739491,1.2478310419278578
146,7.93,5.476276029,1.237373848,5.477939908528948,1.238723031891838
147,7.967,5.517695525,1.228354377,5.518743980955845,1.229111232683067
148,8.005,5.557745653,1.219080216,5.55927668273581,1.2190213227830244
149,8.043,5.59854372,1.209008683,5.599560652620484,1.2084807158542008
150,8.081,5.638987794,1.198370426,5.63962048921965,1.197518696234307
151,8.119,5.679095703,1.187185039,5.679482610535716,1.1861665203735539
152,8.157,5.718915698,1.175500408,5.719175033164145,1.1744574859197807
153,8.195,5.758515959,1.163383717,5.758727075207629,1.1624269702954015
154,8.233,5.797968309,1.150911277,5.798168988976283,1.15011244053445
155,8.271,5.842512164,1.136464392,5.837531531509607,1.137553435890238
156,8.309,5.876664861,1.125197942,5.876845482854011,1.1247915243171676
157,8.347,5.915982459,1.112088823,5.916141123844707,1.1118702334121777
158,8.385,5.955299438,1.098885069,5.955447686840796,1.0988349558122859
159,8.424,5.99461207,1.085632244,5.994792794404243,1.0857328284317238
160,8.462,6.034941224,1.072022951,6.034201902237168,1.0726125843354692
161,8.5,6.074204025,1.058796389,6.0736977637265745,1.0595243755409745
162,8.538,6.113424736,1.045645908,6.113299934105116,1.0465195646732381
163,8.576,6.15260139,1.032618085,6.153024332424137,1.0336504832261546
164,8.614,6.191740059,1.019765028,6.192882879149635,1.0209701542569936
165,8.651,6.229825748,1.007473847,6.232883226126332,1.008531977703363
166,8.689,6.268935334,0.995140423,6.273028593822799,0.9963893771932506
167,8.727,6.308016616,0.983146347,6.313317728099494,0.9845954082293231
168,8.765,6.346985554,0.971509859,6.353744985207518,0.973202328958578
169,8.803,6.385759065,0.960236475,6.3943005493575535,0.9622611363534175
170,8.841,6.424321132,0.949338108,6.434970782095473,0.9518210724669617
171,8.879,6.462769485,0.938848083,6.47573869706744,0.9419291074004555
172,8.918,6.501329954,0.928828916,6.516584547814474,0.9326294076219672
173,8.956,6.541382743,0.919133594,6.557486510346217,0.9239628001809033
174,8.994,6.581302312,0.91037865,6.598421436797787,0.9159662450362465
175,9.032,6.62250918,0.902426095,6.639365651892215,0.9086723290273395
176,9.07,6.668738993,0.894854381,6.6802957606180025,0.9021087958447748
177,9.108,6.70975496,0.889268846,6.721189433831071,0.8962981266101149
178,9.146,6.75582137,0.884127074,6.762026138650243,0.8912571852864271
179,9.184,6.803233349,0.87990996,6.8027877826411896,0.8869969420951322
180,9.222,6.851614405,0.876548899,6.843459244829594,0.8835222864321194
181,9.26,6.900539068,0.873958542,6.8840287723331395,0.8808319385217602
182,9.298,6.949603635,0.872052659,6.924488228492903,0.8789184663219941
183,9.336,6.998482251,0.870757219,6.9648331863320525,0.8777684111232442
184,9.374,7.046956918,0.870018604,7.005062869414031,0.8773625220091306
185,9.412,7.094921846,0.869806456,7.045179950131315,0.8776760960103099
186,9.45,7.142367609,0.870111899,7.08519022257771,0.8786794175191538
187,9.488,7.189349133,0.870941812,7.125102172970233,0.8803382874613299
188,9.526,7.235950051,0.872311165,7.164926474735589,0.8826146299418578
189,9.564,7.282256991,0.874235793,7.204675437656528,0.8854671616823409
190,9.602,7.328341431,0.876726062,7.244362440821368,0.888852107610536
191,9.64,7.374249925,0.87978266,7.284001377634563,0.8927239445145638
192,9.678,7.420000643,0.883395215,7.323606138047246,0.8970361537836895
193,9.716,7.464390194,0.887427645,7.363190148785232,0.901741963974907
194,9.755,7.510986594,0.892199494,7.402765987086394,0.9067950643082406
195,9.793,7.557348183,0.897471984,7.442345077748442,0.9121502712313755
196,9.831,7.602259648,0.903056262,7.481937477560896,0.9177641319072707
197,9.869,7.646889264,0.90904982,7.521551745853276,0.9235954508384342
198,9.907,7.691230737,0.915424932,7.561194895263691,0.9296057287775895
199,9.945,7.735297715,0.922158757,7.6008724131634695,0.9357595064708839
200,9.983,7.779119976,0.929232696,7.640588341608828,0.9420246094796684
201,10.021,7.822735725,0.936630741,7.680345402268014,0.9483722941345618
202,10.059,7.866186153,0.94433762,7.720145152438814,0.954777298380567
203,10.096,7.909510452,0.952335256,7.759988158887772,0.9612178046569564
204,10.135,7.952742565,0.960599108,7.799874177617051,0.9676753248276647
205,10.173,7.995907405,0.969095883,7.839802329567849,0.9741345193800388
206,10.211,8.039018219,0.977783149,7.879771264469178,0.9805829645404216
207,10.25,8.083212599,0.986844897,7.919779307319267,0.987010881576552
208,10.288,8.126224887,0.995761494,7.959824584158759,0.9934108423928467
209,10.327,8.16918706,1.004710338,7.999905125723412,0.9997774646613087
210,10.365,8.213226092,1.013877072,8.040018949157332,1.006107108294238
211,10.403,8.25608416,1.022749074,8.080164119183443,1.0123975832162457
212,10.441,8.298893891,1.031528156,8.12033879096403,1.0186478763010849
213,10.479,8.341662733,1.040187936,8.160541237368488,1.0248579031697491
214,10.517,8.384402304,1.048707742,8.20076986355307,1.0310282884484177
215,10.556,8.427127707,1.057070136,8.241023211704048,1.0371601761740892
216,10.594,8.470980992,1.065471837,8.281299958574076,1.0432550704003967
217,10.632,8.513728317,1.073467254,8.32159890810709,1.049314704742062
218,10.67,8.55650808,1.08126316,8.36191898106012,1.055340938623914
219,10.708,8.599332569,1.088852402,8.402259203127583,1.0613356773555975
220,10.746,8.642212465,1.096231426,8.442618692694083,1.0673008128061523
221,10.784,8.685155131,1.103399194,8.482996649001597,1.0732381813561678
222,10.822,8.72816467,1.110355871,8.523392341232832,1.0791495359072636
223,10.86,8.771244419,1.117102499,8.563805098783835,1.0850365289723833
224,10.898,8.814396912,1.123641709,8.604234302828912,1.0909007042073162
225,10.936,8.857625773,1.129978626,8.644679379160824,1.096743494126974
226,10.975,8.902078338,1.136280343,8.685139792211768,1.1025662221439592
227,11.013,8.945483079,1.142234434,8.725615040118587,1.1083701074445624
228,11.052,8.990131879,1.148167173,8.766104650678626,1.1141562715598359
229,11.09,9.03374073,1.153787494,8.806608178042898,1.11992574578574
230,11.128,9.077457961,1.159263059,8.8471252000059,1.1256794788535818
231,11.166,9.12129028,1.16460862,8.887655315769441,1.1314183444487695
232,11.205,9.166402009,1.169976406,8.928198144077207,1.1371431483275567
233,11.243,9.210484217,1.175108942,8.968753321638593,1.14285463489356
234,11.282,9.254695207,1.180164434,9.00932050177594,1.1485534931742725
235,11.318,9.297866643,1.185031684,9.049899353246367,1.1542403621909167
236,11.356,9.342331218,1.189993694,9.09048955920141,1.159915835747708
237,11.395,9.386922573,1.194940442,9.131090816256824,1.1655804666847287
238,11.432,9.432817489,1.20002925,9.171702833652374,1.1712347706470019
239,11.47,9.476481152,1.204900105,9.212325332487556,1.1768792294244208
240,11.508,9.521450508,1.209983987,9.25295804502142,1.1825142939144668
241,11.546,9.566549362,1.215192545,9.293600714029084,1.1881403867560103
242,11.584,9.611780764,1.220571971,9.334253092207797,1.19375790467641
243,11.622,9.6571473,1.2261701,9.374914941627464,1.1993672205894266
244,11.66,9.702650937,1.232033584,9.415586033222116,1.204968685476309
245,11.698,9.748292937,1.23820529,9.456266146316628,1.210562630077006
246,11.736,9.794073094,1.24472232,9.496955068188381,1.2161493664160612
247,11.774,9.839988715,1.251615864,9.537652593657855,1.221729189182088
248,11.812,9.886031598,1.258910817,9.578358524708266,1.2273023769791565
249,11.85,9.932191015,1.266628483,9.619072670129762,1.232869193464113
250,11.888,9.978456811,1.274789434,9.659794845187855,1.23842988838308
251,11.926,10.02480993,1.283406575,9.700524871313146,1.2439846985178158
252,11.963,10.07120303,1.292470448,9.741262575810232,1.249533848551347
253,12.0,10.11633011,1.301686367,9.782007791586024,1.2550775518621848
254,12.038,10.16129324,1.311220111,9.822760356893916,1.260616011252878
255,12.076,10.20714499,1.321246725,9.863520115093708,1.2661494196208367
256,12.114,10.25248442,1.331396533,9.904286914426327,1.2716779605761384
257,12.151,10.29595515,1.341280045,9.94506060780115,1.2772018090115942
258,12.189,10.33972478,1.351315149,9.98584105259591,1.282721131629683
259,12.227,10.38243829,1.361126821,10.02662811046817,1.2882360874301844
260,12.264,10.4293117,1.371844235,10.06742164717719,1.293746828161925
261,12.302,10.46308501,1.379492973,10.108221532415351,1.2992534987418032
262,12.34,10.50186437,1.388158673,10.149027639649473,1.3047562376444346
263,12.378,10.53911191,1.396321864,10.189839845969715,1.3102551772639421
264,12.415,10.57381304,1.403739855,10.230658031947325,1.3157504442514334
265,12.453,10.60771102,1.410763131,10.271482081499077,1.3212421598288815
266,12.491,10.63963683,1.417131949,10.312311881759152,1.3267304400824862
267,12.529,10.66928387,1.422797304,10.353147322957085,1.3322153962363454
268,12.567,10.6962486,1.427715052,10.39398829830215,1.3376971349085618
269,12.605,10.7200477,1.431846735,10.434834703873463,1.3431757583506214
270,12.643,10.74014773,1.435159303,10.475686438514593,1.3486513646715226
271,12.681,10.75602376,1.437627669,10.51654340373461,1.354124048048461
272,12.719,10.76728949,1.439246979,10.557405503612555,1.3595938989236387
273,12.757,10.77383051,1.440046606,10.598272644707027,1.3650610041896574
274,12.795,10.77581077,1.440091153,10.63914473596971,1.3705254473634823
