,Time,traj_x,traj_y,gen_x,gen_y
112,6.64,3.85489944,1.119074559,3.8426373868181085,1.1140258506671712
113,6.678,3.908774284,1.138090453,3.895751670490252,1.1328376058510625
114,6.716,3.962603635,1.156233231,3.9491001360107836,1.150910948545659
115,6.754,4.016102652,1.173376933,4.002615766293881,1.1681872667862858
116,6.792,4.069102955,1.189440216,4.056224960342511,1.1846131642165614
117,6.83,4.121553131,1.204390707,4.109849410310094,1.2001406080949708
118,6.868,4.173495898,1.218239475,4.163408102305406,1.2147270896807516
119,6.906,4.225029643,1.231027767,4.216819391459763,1.2283358099888433
120,6.944,4.276262541,1.242810203,4.270003090986716,1.2409358899581002
121,6.982,4.32727621,1.253639694,4.322882505226408,1.2525025904537808
122,7.02,4.378113498,1.263557697,4.375386329930938,1.2630175161948025
123,7.058,4.4287781,1.272589371,4.427450341120389,1.2724687702549418
124,7.096,4.47924035,1.280742836,4.479018798057375,1.2808510232597763
125,7.134,4.529447047,1.288012288,4.530045496845487,1.288165464122633
126,7.172,4.579335474,1.294383489,4.580494428548438,1.2944196067549223
127,7.21,4.628848697,1.299839977,4.630340018330041,1.2996269386317862
128,7.248,4.677948056,1.304368398,4.679566947923742,1.3038064108956338
129,7.286,4.726621491,1.307961005,4.728169590224653,1.3069817840812075
130,7.324,4.774882992,1.310616614,4.776151109251323,1.3091808567771204
131,7.362,4.822766785,1.312338913,4.823522298640143,1.3104346150555795
132,7.4,4.870282781,1.313116004,4.870300245239633,1.3107763471744602
133,7.438,4.917354511,1.312899795,4.916506910079288,1.3102407702899577
134,7.476,4.963848793,1.311631564,4.96216771673079,1.3088632136938867
135,7.514,5.009629696,1.309276498,5.007310227503642,1.306678896918727
136,7.552,5.054604558,1.305848286,5.051962972456163,1.3037223318714009
137,7.59,5.098757019,1.301419773,5.096154476848782,1.300026867168062
138,7.628,5.142158024,1.296117756,5.139912511690207,1.295624381348356
139,7.666,5.184947916,1.290099508,5.183263571674067,1.2905451208767986
140,7.704,5.227300509,1.283523909,5.2262325670222,1.2848176698037397
141,7.742,5.269384267,1.276526612,5.268842701978196,1.278469031353654
142,7.78,5.311331112,1.269202267,5.311115503732337,1.2715247978620885
143,7.817,5.352115891,1.261800732,5.353070961543504,1.2640093843583715
144,7.854,5.392861371,1.254132877,5.394727736294948,1.2559463023409143
145,7.892,5.43463771,1.245943363,5.4361034047640935,1.2473584533440023
146,7.93,5.476276029,1.237373848,5.47721470932288,1.2382684260623376
147,7.967,5.517695525,1.228354377,5.518077791374913,1.2286987853900355
148,8.005,5.557745653,1.219080216,5.558708394459458,1.2186723461407332
149,8.043,5.59854372,1.209008683,5.5991220297431825,1.2082124279941857
150,8.081,5.638987794,1.198370426,5.639334102035207,1.1973430910950533
151,8.119,5.679095703,1.187185039,5.679359998280231,1.1860893536206611
152,8.157,5.718915698,1.175500408,5.719215142766395,1.1744773935917694
153,8.195,5.758515959,1.163383717,5.7589150242796165,1.162534737375359
154,8.233,5.797968309,1.150911277,5.798475200492578,1.1502904369186842
155,8.271,5.842512164,1.136464392,5.837911284356401,1.1377752369574008
156,8.309,5.876664861,1.125197942,5.877238916479911,1.1250217324266423
157,8.347,5.915982459,1.112088823,5.916473726668359,1.1120645151966226
158,8.385,5.955299438,1.098885069,5.9556312870944135,1.0989403081331772
159,8.424,5.99461207,1.085632244,5.994727059057563,1.0856880833917026
160,8.462,6.034941224,1.072022951,6.033776334965553,1.072349160810235
161,8.5,6.074204025,1.058796389,6.072794177021205,1.0589672812853308
162,8.538,6.113424736,1.045645908,6.1117953540824,1.0455886491056494
163,8.576,6.15260139,1.032618085,6.150794278239015,1.032261936405782
164,8.614,6.191740059,1.019765028,6.189804942775852,1.0190382422225273
165,8.651,6.229825748,1.007473847,6.228840863326309,1.0059709981389915
166,8.689,6.268935334,0.995140423,6.267915024126905,0.9931158122518386
167,8.727,6.308016616,0.983146347,6.307039831321049,0.9805302432696934
168,8.765,6.346985554,0.971509859,6.346227075192018,0.9682734970272109
169,8.803,6.385759065,0.960236475,6.385487902994454,0.9564060386632143
170,8.841,6.424321132,0.949338108,6.424832803668644,0.9449891152394714
171,8.879,6.462769485,0.938848083,6.4642716051403415,0.9340841857319813
172,8.918,6.501329954,0.928828916,6.50381348412507,0.9237522581476263
173,8.956,6.541382743,0.919133594,6.543466987382217,0.9140531370085634
174,8.994,6.581302312,0.91037865,6.583240062245799,0.9050445885635188
175,9.032,6.62250918,0.902426095,6.623140093064519,0.8967814357307919
176,9.07,6.668738993,0.894854381,6.663173939022923,0.8893145997945526
177,9.108,6.70975496,0.889268846,6.70334796781929,0.8826901110398334
178,9.146,6.75582137,0.884127074,6.743668079002144,0.8769481155373903
179,9.184,6.803233349,0.87990996,6.784139710574079,0.8721219098376476
180,9.222,6.851614405,0.876548899,6.824767822907025,0.868237039026524
181,9.26,6.900539068,0.873958542,6.865556855182051,0.8653104960403647
182,9.298,6.949603635,0.872052659,6.906510651511009,0.8633500609506197
183,9.336,6.998482251,0.870757219,6.947632356566342,0.8623538177725402
184,9.374,7.046956918,0.870018604,6.988924283786995,0.8623098829691926
185,9.412,7.094921846,0.869806456,7.030387762774725,0.8631963740711972
186,9.45,7.142367609,0.870111899,7.072022975987466,0.8649816387276256
187,9.488,7.189349133,0.870941812,7.113828797845051,0.867624754239768
188,9.526,7.235950051,0.872311165,7.155802651443522,0.8710762956064871
189,9.564,7.282256991,0.874235793,7.197940398831205,0.8752793569362632
190,9.602,7.328341431,0.876726062,7.240236279947718,0.8801707975579929
191,9.64,7.374249925,0.87978266,7.282682912764051,0.8856826712448155
192,9.678,7.420000643,0.883395215,7.325271362997548,0.8917437856876279
193,9.716,7.464390194,0.887427645,7.367991286359904,0.8982813307419069
194,9.755,7.510986594,0.892199494,7.4108311401759135,0.9052225089143718
195,9.793,7.557348183,0.897471984,7.453778455074493,0.9124961007000272
196,9.831,7.602259648,0.903056262,7.496820152032091,0.9200339010123724
197,9.869,7.646889264,0.90904982,7.539942886000493,0.9277719709315773
198,9.907,7.691230737,0.915424932,7.583133395161578,0.9356516607436027
199,9.945,7.735297715,0.922158757,7.626378834755834,0.9436203747758303
200,9.983,7.779119976,0.929232696,7.669667076372672,0.9516320645747807
201,10.021,7.822735725,0.936630741,7.712986957255015,0.9596474531081535
202,10.059,7.866186153,0.94433762,7.756328469024806,0.967634007525278
203,10.096,7.909510452,0.952335256,7.799682880652132,0.9755656904067217
204,10.135,7.952742565,0.960599108,7.843042795814953,0.9834225285304734
205,10.173,7.995907405,0.969095883,7.886402149482523,0.9911900435510924
206,10.211,8.039018219,0.977783149,7.929756152191547,0.9988585906120685
207,10.25,8.083212599,0.986844897,7.973101192863156,1.0064226491526216
208,10.288,8.126224887,0.995761494,8.016434712091609,1.0138801056623123
209,10.327,8.16918706,1.004710338,8.059755057751875,1.0212315616856584
210,10.365,8.213226092,1.013877072,8.103061333747448,1.0284796928331417
211,10.403,8.25608416,1.022749074,8.146353251040653,1.0356286767143743
212,10.441,8.298893891,1.031528156,8.189630988066483,1.042683700244111
213,10.479,8.341662733,1.040187936,8.232895065492038,1.0496505501829259
214,10.517,8.384402304,1.048707742,8.276146238258164,1.0565352853776013
215,10.556,8.427127707,1.057070136,8.319385406076025,1.063343985102288
