t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.92,0.023023023023023025,30.602042200757747,-46.145331080828875,-8.567588789265534,-43.17597612608948,1.3493433840792077,21.648196413336837,5.2966947832835425,-31.922180131660294,20.821313800249943,27.752791285669343,8.13510115373809,-5.198440794910075,24.084578848515704,-17.379391559435273,20.8768133412958,21.292282000308656,26.23435885124266,-0.9515126639705378,-33.032593639489235,24.23145362990889,-7.99861808833301,-30.659629639944967,-10.176419927431924,0.7329498137482322,-16.74368958137934,5.1707319464695045,-25.445032566522123,23.08499196068285,1.1555195664499318,-25.50963030094489,12.036481252671182,17.733383935216228,-22.896657549037997,2.9532369261747595,22.422598520325458,-1.704511269660122,-25.81488678382918,11.575709807175611,-2.568826766789195,30.06316111839404
0.96,0.024024024024024024,30.605242487892315,-46.15066825342079,-8.567725555655214,-43.17917990165221,1.348257820337448,21.651461589842732,5.298577840315946,-31.927963639293512,20.824893644486803,27.756789191791544,8.13565891902251,-5.201591034639052,24.08508205728398,-17.380387360275893,20.87858137053613,21.292396471213515,26.236774200990183,-0.9523049004743542,-33.03386225045795,24.232683856911823,-7.999926534197239,-30.66227157383608,-10.174039068172192,0.7340778972619076,-16.746843432582324,5.1718189066268625,-25.445074974701903,23.088088435740385,1.1566603154158603,-25.510863205756895,12.03584133186871,17.73327509941622,-22.895088762682782,2.95577861749107,22.424221019688968,-1.704476374966983,-25.81836742022252,11.574213076099046,-2.570152349296735,30.06322972222284
1.0,0.025025025025025023,30.608469860792734,-46.15607887649373,-8.567840078841327,-43.18237528583784,1.3471152554312265,21.654809319920616,5.300526770239011,-31.93389771451872,20.82855378593112,27.760875303217627,8.136222475258993,-5.204859647264646,24.085514785772983,-17.381361470867535,20.8803607319327,21.29244944964061,26.239201640053675,-0.9531328325572233,-33.0350714754895,24.23388229074089,-8.001261541490265,-30.664920748423707,-10.17151574864344,0.7352504111910155,-16.75007853637849,5.172931087710079,-25.445034844520876,23.091246238931358,1.157835188297815,-25.51207394518863,12.035126943193271,17.733096344185405,-22.893363773422788,2.9584351857424656,22.425839580173136,-1.7044370663552555,-25.821900116147713,11.572609988378822,-2.5715248534891613,30.063193199367458
1.04,0.026026026026026026,30.611723677853995,-46.16156319881504,-8.567932673492708,-43.18556270359077,1.3459150895732537,21.658241287894615,5.302541613264504,-31.939983226013027,20.832293950795133,27.76505063108846,8.136792863456307,-5.208246499452855,24.085876189236217,-17.382313304061263,20.88215207720239,21.292441749470825,26.241641068437428,-0.953997090889472,-33.03622159929489,24.235048460620146,-8.00262297090099,-30.667577065043677,-10.168849430332623,0.736467136753615,-16.753395121144887,5.174067593206745,-25.444912668615732,23.09446581197455,1.1590428019145746,-25.51326401149175,12.034337793218745,17.732847089462425,-22.891481347790414,2.961208476180675,22.427454453037207,-1.7043937473031694,-25.82548404519774,11.570900602408985,-2.5729438820478108,30.063051448600188
1.08,0.02702702702702703,30.615003277719023,-46.1671214672953,-8.568003675760117,-43.18874260807456,1.3446567054542333,21.661759228653153,5.304622389595521,-31.94622103796229,20.836113872946104,27.769316207152933,8.137371155439702,-5.211751446249207,24.08616540890459,-17.383242244506558,20.883956068828006,21.29237421474753,26.24409239484958,-0.9548983371802522,-33.03731293405908,24.23618185298149,-8.00401068622776,-30.670240420232435,-10.166039546028804,0.7377278491834383,-16.756793413383473,5.175227458924754,-25.444708957811557,23.097747577437893,1.1602817325397181,-25.51443494812403,12.033473600950629,17.732526718563154,-22.889440189132287,2.9641004170084355,22.429065889031055,-1.7043468396784518,-25.829118379378375,11.569084994033195,-2.5744089998186412,30.06280439613122
1.12,0.028028028028028028,30.618307978586753,-46.172753924836385,-8.56805344328086,-43.19191548104811,1.3433394682792112,21.665364927510563,5.306769098615914,-31.952612008051574,20.840013295324667,27.77367308384958,8.137958453890045,-5.215374330844526,24.086381571831936,-17.384147648196738,20.88577338033214,21.292247720280198,26.246555536463514,-0.9558372650575141,-33.03834581961952,24.237281910929315,-8.005424553856365,-30.672910705680387,-10.163085500213661,0.7390323171264221,-16.760273636999642,5.176409651805462,-25.44442424203967,23.10109193743237,1.1615505172833696,-25.515588350441902,12.032534097256493,17.73213457765454,-22.887238938112006,2.96711302044684,22.430674138149065,-1.7042967843314842,-25.83280228985999,11.567163256343402,-2.575919732317052,30.062451995567773
1.16,0.029029029029029027,30.62163707748774,-46.17846080808436,-8.56808235517961,-43.19508183323744,1.3419627258146403,21.669060219995906,5.308981718045322,-31.959156985340755,20.843991971409718,27.77812233437658,8.138555892396235,-5.219114984333554,24.086523790743705,-17.38502884198321,20.887604696570946,21.292063172270424,26.249030418672046,-0.9568146009782467,-33.03932062366351,24.2383480336884,-8.006864442214422,-30.67558780818821,-10.159986669460388,0.7403803020182189,-16.763836012545696,5.177613068715882,-25.444059071297925,23.104499272256344,1.1628476555220917,-25.5167258664029,12.031519024263199,17.73166997521982,-22.884876173277892,2.970248383783923,22.432279449390805,-1.7042440416987192,-25.836534947751513,11.565135499476499,-2.5774755641886373,30.061994227880703
1.2,0.03003003003003003,30.624989849526706,-46.1842423450841,-8.568090812064893,-43.198242204702574,1.3405258084467957,21.672846991562068,5.311260203059359,-31.965856808018692,20.848049666730002,27.78266505274885,8.139164635521304,-5.222973225468467,24.086591163889885,-17.385885123057864,20.889450714048373,21.291821508960016,26.25151697483518,-0.9578311051672843,-33.04023774194464,24.23937957603594,-8.008330221201302,-30.678271609626925,-10.15674240284185,0.7417715574425067,-16.767480756428668,5.178836535223179,-25.443614016652717,23.107969938990276,1.1641716103760058,-25.51784919727741,12.030428134720418,17.731132181517413,-22.882350411700138,2.9735086903960846,22.433882070528895,-1.7041890924154217,-25.840315524896855,11.56300185040903,-2.579075937627058,30.06143110138072
1.24,0.031031031031031032,30.628365547091462,-46.19009875283241,-8.568079236020582,-43.20139716519899,1.3390280292521801,21.67672717720773,5.313604485374531,-31.97271230102922,20.852186160422526,27.787302353840897,8.139785878882712,-5.22694886040944,24.086582774903203,-17.38671575840277,20.891312141251365,21.291523701300928,26.254015146022113,-0.9588875725827641,-33.0410975985188,24.24037584771877,-8.009821761592779,-30.680961986902528,-10.153352022348832,0.743205828469932,-16.771208080082,5.1800788043550146,-25.443089671281932,23.11150427004189,1.1655208102321302,-25.518960098369003,12.029261191329955,17.730520428036105,-22.879660109681993,2.9768962107331594,22.435482247884583,-1.7041324379367089,-25.84414319469427,11.560762452749998,-2.580720250750407,30.060762651706394
1.28,0.03203203203203203,30.631763399027765,-46.196030234726585,-8.568048070591816,-43.20454731453311,1.3374686840805625,21.680702761004436,5.316014472297524,-31.97972427356193,20.856401246837866,27.792035373413917,8.14042084924737,-5.23104168247454,24.086497692663738,-17.387519984206342,20.89318969900668,21.29117075364674,26.25652488074829,-0.9599848339060684,-33.041900645999775,24.241336112856967,-8.011338934419495,-30.68365881192601,-10.149814823319238,0.7446828509775343,-16.775018189100525,5.181338555349584,-25.442486651557942,23.115102571642222,1.1668936503128435,-25.520060379742596,12.028017966040277,17.729833906949224,-22.87680366354994,2.980413303257094,22.437080226111636,-1.704074601165754,-25.848017132938907,11.558417466531811,-2.582407855937641,30.05998894182628
1.32,0.03303303303303303,30.635182609779676,-46.202036977905365,-8.567997780764655,-43.20769328291141,1.3358470516512955,21.684775775520524,5.3184900457385815,-31.98689351640058,20.860694737192386,27.796865268125558,8.14107080464201,-5.2352514718913605,24.08633497117114,-17.388297005244965,20.89508412085985,21.290763704465405,26.25904613470831,-0.9611237565538228,-33.042647365834654,24.242259589335166,-8.01288161031837,-30.686361951589657,-10.146130074879114,0.7462023509485185,-16.7789112823382,5.182614392399529,-25.44180559816979,23.118765122293084,1.1682884942882943,-25.521151906959666,12.026698239305636,17.72907177057096,-22.873779410528158,2.9840624153232898,22.43867624798943,-1.704016127087908,-25.851936518688916,11.555967067999454,-2.5841380581268747,30.059110062057524
1.36,0.03403403403403403,30.6386223584951,-46.20811915047944,-8.567928852938762,-43.2108357312829,1.3341623936635532,21.688948301133237,5.321031061188718,-31.99422079912169,20.865066461267297,27.80179321552058,8.141737034479577,-5.239577995552919,24.086093649425717,-17.38904599422899,20.896996153476973,21.290303627073072,26.26157887050549,-0.962305245709227,-33.04333826859921,24.243145448183125,-8.014449658856014,-30.68907126775049,-10.142297020396343,0.7477640437522659,-16.78288755096814,5.183904843394203,-25.441047177283533,23.12249217116681,1.1697036759314894,-25.522236601819674,12.025301799309013,17.7282331308181,-22.870585629702806,2.987846083992695,22.44027055422613,-1.7039575834093803,-25.85590053515539,11.553411449397954,-2.58591011307757,30.058126130103535
1.4000000000000001,0.035035035035035036,30.642081798096324,-46.21427689864869,-8.56784179489242,-43.21397535167464,1.3324139549211231,21.69322246521989,5.323637346660623,-32.00170686713582,20.869516269154456,27.806820414000523,8.14242085970236,-5.2440210067805015,24.08577275131966,-17.38976609111192,20.898926557069984,21.289791630388663,26.264123057378974,-0.9635302453696776,-33.043973894313126,24.24399281294727,-8.016042947823209,-30.69178661722174,-10.138314877947902,0.7493676334044946,-16.78694717750436,5.185208358665185,-25.440212081739762,23.12628393645943,1.1711375008147025,-25.523316443106754,12.023828441148147,17.727317058680867,-22.867220543082034,2.9917669367616946,22.44186338327313,-1.703899561198993,-25.8599083706164,11.550750818758237,-2.587723225598923,30.05703729111331
1.44,0.036036036036036036,30.645560054315442,-46.22051034370364,-8.567737135739105,-43.217112867520264,1.3306009634723746,21.69760044121846,5.326308701593174,-32.009352438563795,20.87404403304869,27.81194808277031,8.143123632942698,-5.2485802450962336,24.085371285539853,-17.39045640236146,20.900876105846056,21.289228859709038,26.266678670929284,-0.9647997394072956,-33.044554812775104,24.24480075905516,-8.017661342499498,-30.694507851773345,-10.134182840801516,0.7510128118075112,-16.791090334784798,5.186523309740252,-25.439301032287158,23.130140603698653,1.1725882480457581,-25.524393467340715,12.022277965983777,17.726322583706843,-22.863682316757927,2.9958276921957427,22.44345497115204,-1.7038426755313967,-25.863959219355397,11.547985399681519,-2.5895765477470123,30.05584371776519
1.48,0.037037037037037035,30.6490562246947,-46.22681957890872,-8.56761542587484,-43.22024903398137,1.3287226307660098,21.7020844475476,5.329044895719578,-32.017158200939924,20.878649649086356,27.81717746175957,8.143846738702104,-5.253255436008305,24.084888245483675,-17.391116000191012,20.90284558848189,21.28861649750452,26.26924569284317,-0.9661147526386007,-33.045081623917554,24.245568313175042,-8.019304704886924,-30.69723481814233,-10.129900077912607,0.7526992579705251,-16.79531718491518,5.1878479881114865,-25.43831477885089,23.13406232400848,1.1740541720426543,-25.525469769531295,12.020650180149161,17.725248693502305,-22.859969062176873,3.0000311604514995,22.445045551295703,-1.7037875661299953,-25.868052282624138,11.545115431122387,-2.5914691769935896,30.05454561037791
