t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
16.349999999999998,0.5455455455455456,6.135817575401005,-31.78742474945476,-12.829667805649688,5.968013535270808,-6.621631863727298,-0.21143660021315275,-37.85677212141768,-25.531432024219423,-25.457677897814357,24.910418084797552,-6.53687658467007,-0.24067750113667366,18.560183697617525,18.489326699249784,12.786548823352511,18.61470848934772,25.114402672372588,18.654860170617294,-19.103158147432033,18.62527532949333
16.38,0.5465465465465466,6.13458569960229,-31.786280576155203,-12.82978868811168,5.969143827946546,-6.621043948847241,-0.2116873348198326,-37.8595634049308,-25.530169229784168,-25.456594276435144,24.91087779266994,-6.536719461367829,-0.24034628260173632,18.561034003425775,18.491542788575888,12.7834903676229,18.61467675868979,25.113090481033804,18.654183526371668,-19.103286597851714,18.625654336751733
16.41,0.5475475475475475,6.1333756287962995,-31.785146912798506,-12.829902241575024,5.970259968184291,-6.620456633196927,-0.21193244975897038,-37.862321150346915,-25.528916460625332,-25.455524441109688,24.911327560344006,-6.536562480631928,-0.24001986652763194,18.561873357944936,18.49372494742426,12.78045264468509,18.614648508161515,25.111788542109764,18.653517006214187,-19.103409816255798,18.626024070747363
16.439999999999998,0.5485485485485485,6.132186999310497,-31.784023726076974,-12.830008664828338,5.971362114884695,-6.6198699805052925,-0.2121720618219569,-37.86504561257971,-25.52767369368173,-25.45446824029375,24.911767613338988,-6.536405674824986,-0.2396982046420592,18.56270188819292,18.49587369640461,12.777435600799674,18.61462362552235,25.110496765344337,18.65286048535031,-19.103527929066082,18.626384780957505
16.47,0.5495495495495496,6.1310194528745345,-31.78291098052666,-12.830108152514638,5.972450425671473,-6.619284054220987,-0.21240628557506022,-37.86773704672909,-25.526440904469943,-25.45342552281325,24.91219817181116,-6.536249075118169,-0.23938124865182903,18.563519720371026,18.497989547819337,12.774439180495218,18.61460200164331,25.10921506195116,18.652213840089814,-19.10364106019562,18.626736709873217
16.5,0.5505505505505506,6.129872636559062,-31.781808638611487,-12.830200895185017,5.973525056875593,-6.618698917457673,-0.21263523340218782,-37.87039570803453,-25.52521806712896,-25.452396137934546,24.91261945067468,-6.53609271152889,-0.23906895026397765,18.564326979838324,18.500073005815363,12.771463326616527,18.614583530420155,25.10794334457422,18.651576947846802,-19.10374933108385,18.627080093195396
16.53,0.5515515515515516,6.128746202714576,-31.78071666080567,-12.83028707935315,5.974586163521361,-6.6181146329420955,-0.21285901554662345,-37.87302185182934,-25.524005154463804,-25.451379935430513,24.91303165972025,-6.5359366129572365,-0.23876126120593744,18.56512379108768,18.502124566532245,12.768507980372087,18.614568108689056,25.10668152724921,18.650949687139423,-19.103852860731777,18.62741516002526
16.56,0.5525525525525525,6.127639808910316,-31.779635005674315,-12.830366887550515,5.975633899314331,-6.617531262964827,-0.21307774015177416,-37.87561573349576,-25.522802137988148,-25.450376765642606,24.913435003731617,-6.53578080722117,-0.23845813324480508,18.56591027772339,18.504144718246575,12.7655730813807,18.614555636144736,25.105429525365743,18.65033193758929,-19.10395176573723,18.627742133049463
16.59,0.5535535535535535,6.126553117873251,-31.77856362995233,-12.830440498382242,5.976668416630876,-6.6169488693336005,-0.2132915133009574,-37.87817760842086,-25.52160898796598,-25.449386479539097,24.913829682599925,-6.535625321090541,-0.23815951820573925,18.566686562440363,18.506133941512886,12.762658567717288,18.614546015261006,25.104187255630343,18.64972357992063,-19.104046160330146,18.62806122871994
16.62,0.5545545545545546,6.125485797427191,-31.777502488621533,-12.830508086583492,5.9776898665093565,-6.61636751332915,-0.21350043905626112,-37.88070773195331,-25.52042567345228,-25.448408928769656,24.914215891435912,-6.53547018031997,-0.2378653679895246,18.567452767004763,18.508092709301128,12.759764375957912,18.614539151213624,25.102954636030315,18.64912449595916,-19.104136156407872,18.628372657428695
16.65,0.5555555555555556,6.12443752043204,-31.77645153498604,-12.830569823076273,5.978698398642756,-6.615787255663481,-0.21370461949650496,-37.88320635936096,-25.51925216233278,-25.447443965716456,24.91459382068,-6.53531540968062,-0.2375756345893336,18.568209012236093,18.510021487130878,12.75689044122397,18.6145349518054,25.10173158579841,18.648534568630698,-19.104221863570416,18.628676623677638
16.68,0.5565565565565566,6.123407964723223,-31.775410720745906,-12.830625875026612,5.979694161372698,-6.615208156440479,-0.21390415475433217,-37.88567374578929,-25.518088421362798,-25.446491443541987,24.914963656210276,-6.535161032990921,-0.23729027010671658,18.56895541799062,18.511920733202366,12.754036697225612,18.614533327393485,25.100518025378342,18.647953681959503,-19.10430338915568,18.628973326243617
16.71,0.5575575575575575,6.122396813051315,-31.774379996069015,-12.83067640590203,5.980677301684754,-6.614630275118795,-0.21409914305245972,-37.8881101462206,-25.516934416205167,-25.44555121623369,24.915325579448385,-6.535007073146271,-0.23700922676685252,18.56969210314613,18.513790898524437,12.751203076304364,18.614534190818798,25.09931387639111,18.647381721066388,-19.104380838274608,18.62926295833882
16.74,0.5585585585585585,6.121403753021891,-31.773359309661267,-12.830721575529195,5.9816479652049575,-6.614053670476917,-0.2142896807391142,-37.89051581543407,-25.5157901114673,-25.444623138645607,24.915679767463356,-6.534853552147754,-0.2367324569330861,18.570419185587937,18.515632427039552,12.748389509474967,18.614537457337505,25.098119061602183,18.646818572166563,-19.104454313846222,18.629545707766635
16.77,0.5595595595595596,6.120428477035617,-31.772348608835028,-12.83076154015173,5.982606296197444,-6.613478400580361,-0.21447586232267846,-37.892891007966625,-25.514655470737377,-25.443707066537176,24.91602639307338,-6.534700491129917,-0.23645991312078088,18.571136782196078,18.517445755745925,12.745595926466446,18.614543044554495,25.09693350488948,18.64626412256726,-19.104523916632573,18.629821757073138
16.8,0.5605605605605606,6.119470682228616,-31.771347839575903,-12.830796452488094,5.983552437563133,-6.6129045227509105,-0.21465778050557346,-37.89523597807459,-25.513530456619694,-25.442802856609283,24.916365624945573,-6.5345479103876265,-0.23619154801051384,18.57184500883369,18.519231314816903,12.742822255762418,18.61455087235879,25.095757131212192,18.645718260665117,-19.10458974527354,18.630091283694313
