Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
388.0,0.05004860206417731,0.04592061386548231,0.054176590262872304,0.06667665601740269,0.05837497364072344,0.07497833839408194,0.0685943735173359,0.060088786464762206,0.07709996056990959
389.0,0.050129384121525726,0.045981052830959004,0.05427771541209245,0.06686335044524808,0.05851911731380946,0.07520758357668669,0.06878327177365164,0.06023415494374798,0.07733238860355529
390.0,0.050210349516339715,0.046041589779530816,0.054379109253148615,0.06705063510171128,0.058663733318435295,0.07543753688498725,0.06897274561973035,0.0603799666098432,0.07756552462961751
391.0,0.05029150019832771,0.046102225719359055,0.05448077467729637,0.06723851130367402,0.05880882421172185,0.07566819839562618,0.06916279653060026,0.060526222255976744,0.07779937080522377
392.0,0.050372838027998815,0.04616296159601229,0.05458271445998534,0.06742698086485213,0.05895439263199449,0.07589956909770977,0.06935342530134678,0.06067292219686039,0.07803392840583316
393.0,0.050454364754022964,0.04622379828775369,0.054684931220292235,0.06761604599687783,0.05910044122905031,0.07613165076470535,0.06954463193481394,0.06082006622918465,0.07826919764044324
394.0,0.05053608199002399,0.046284736601234854,0.054787427378813126,0.06780570920397977,0.059246972592153196,0.07636444581580634,0.06973641556984747,0.06096765361075229,0.07850517752894265
395.0,0.050617991191617015,0.04634577726768298,0.05489020511555105,0.06799597318178727,0.059393989181040906,0.07659795718253362,0.06992877446492723,0.06111568306419173,0.07874186586566274
396.0,0.05070009363469968,0.04640692093967101,0.054993266329728355,0.06818684072603268,0.05954149326321133,0.07683218818885403,0.0701217060459869,0.06126415280836463,0.07897925928360917
397.0,0.050782390396048795,0.046468168188550596,0.05509661260354699,0.068378314652122,0.05968948685867841,0.0770671424455656,0.0703152070153293,0.06141306061580523,0.07921735341485336
398.0,0.05086488233715346,0.04652951950261217,0.055200245171694744,0.06857039772202125,0.05983797169145317,0.07730282375258934,0.07050927350271675,0.061562403888285794,0.07945614311714772
399.0,0.05094757009195804,0.04659097528601682,0.055304164897899265,0.06876309257134024,0.05998694914550756,0.07753923599717291,0.07070390122724729,0.06171217973769495,0.07969562271679963
400.0,0.051030454058841525,0.04665253585852006,0.05540837225916299,0.06895640162783506,0.060136420222282654,0.07777638303338746,0.07089908563718635,0.06186238505879635,0.07993578621557634
401.0,0.05111353439679392,0.046714201455984754,0.055512867337603085,0.06915032701359611,0.06028638549717642,0.07801426853001579,0.07109482200573451,0.06201301658459291,0.0801766274268761
402.0,0.05119681102543707,0.046775972231660363,0.05561764981921378,0.06934487042719428,0.06043684507395408,0.07825289578043448,0.07129110547743579,0.062164070921589445,0.08041814003328214
403.0,0.051280283628339626,0.04683784825819031,0.05572271899848894,0.06954003300849738,0.06058779853844007,0.0784922674785547,0.0714879310738628,0.06231554456791524,0.08066031757981035
404.0,0.05136395165905307,0.04689982953030353,0.05582807378780261,0.0697358151964888,0.060739244915692034,0.07873238547728557,0.07168529367350202,0.06246743392014069,0.08090315342686334
405.0,0.05144781434947606,0.04696191596814668,0.05593371273080544,0.06993221659736969,0.060891182637398206,0.07897325055734117,0.07188318798058516,0.06261973527504423,0.08114664068612608
406.0,0.051531870720542584,0.04702410742122666,0.05603963401985851,0.07012923588417518,0.06104360952754249,0.07921486224080786,0.07208160849569105,0.06277244483222676,0.08139077215915534
407.0,0.051616119595758694,0.04708640367294867,0.05614583551856872,0.07032687074779745,0.061196522813523196,0.0794572186820717,0.07228054950114428,0.06292555870369003,0.08163554029859853
408.0,0.05170055961865756,0.047148804445755046,0.05625231479156008,0.07052511791161725,0.06134991916648773,0.07970031665674678,0.07248000507669587,0.0630790729372968,0.08188093721609495
409.0,0.05178518927560025,0.04721130940687942,0.05635906914432109,0.0707239732092793,0.06150379476928676,0.07994415164927184,0.07267996916230335,0.06323298356112463,0.08212695476348207
410.0,0.051870006925307716,0.04727391817472521,0.05646609567589022,0.07092343171113216,0.061658145404728776,0.08018871801753555,0.07288043568087005,0.06338728665361373,0.08237358470812636
411.0,0.05195501083591223,0.04733663032584745,0.05657339134597701,0.07112348787354382,0.06181296655242313,0.08043400919466451,0.07308139872270761,0.06354197843949749,0.08262081900591772
412.0,0.05204019922916288,0.04739944540246427,0.05668095305586149,0.07132413567980815,0.06196825348066319,0.08068001787895311,0.07328285277763628,0.06369705540483787,0.0828686501504347
413.0,0.05212557032990956,0.04746236292036132,0.0567887777394578,0.07152536874405631,0.062124001321342597,0.08092673616677001,0.0734847929859858,0.06385251441844969,0.08311707155352191
414.0,0.05221112241747595,0.04752538237698663,0.05689686245796527,0.071727180362421,0.06228020512143878,0.08117415560340321,0.07368721537263227,0.06400835284408647,0.08336607790117807
415.0,0.05229685387442961,0.0475885032594931,0.05700520448936612,0.07192956351819524,0.062436859873858545,0.08142226716253194,0.07389011703138122,0.06416456862907502,0.08361566543368742
416.0,0.052382763227867446,0.04765172505247246,0.05711380140326243,0.07213251087359612,0.06259396054091283,0.08167106120627941,0.0740934962381852,0.064321160359759,0.0838658321166114
417.0,0.05246884917879102,0.047715047245149,0.05722265111243304,0.07233601479728681,0.0627515020903211,0.08192052750425252,0.07429735248540931,0.06447812728001483,0.08411657769080379
418.0,0.052555110616389955,0.04777846933785508,0.05733175189492483,0.07254006747124894,0.06290947956134388,0.082170655381154,0.0745016864406725,0.06463546927425655,0.08436790360708844
419.0,0.05264154661591811,0.047841990847689385,0.05744110238414684,0.07274466109141865,0.06306788816681044,0.08242143401602686,0.07470649984063597,0.06479318681981779,0.08461981286145416
420.0,0.05272815642111026,0.047905611313350305,0.05755070152887022,0.07294978813897524,0.0632267234216498,0.08267285285630067,0.07491179533323548,0.06495128091549689,0.08487230975097408
421.0,0.05281493941447299,0.047969330299230346,0.05766054852971563,0.07315544167514197,0.06338598127888688,0.08292490207139706,0.07511757628308081,0.06510975299388791,0.08512539957227372
422.0,0.05290189508092115,0.048033147398941475,0.05777064276290082,0.07336161561235728,0.06354565825418071,0.08317757297053385,0.07532384655519876,0.06526860482521253,0.08537908828518499
423.0,0.05298902297161421,0.048097062238489884,0.057880983704738535,0.07356830493159928,0.06370575152690588,0.08343085833629268,0.07553061029186138,0.0654278384196825,0.08563338216404026
424.0,0.053076322674951305,0.04816107447931851,0.057991570870584104,0.07377550583501068,0.06386625901358554,0.08368475265643581,0.07573787169552676,0.06558745593397217,0.08588828745708135
425.0,0.05316379380018203,0.048225183821369914,0.05810240377899415,0.07398321583542987,0.06402717941434019,0.08393925225651955,0.07594563482867786,0.06574745958570358,0.08614381007165214
426.0,0.053251435976163684,0.04828939000620537,0.058213481946122,0.07419143378922853,0.06418851223461715,0.08419435534383991,0.07615390344052261,0.0659078515789302,0.08639995530211503
427.0,0.053339248864217204,0.04835369282007947,0.058324804908354934,0.07440015987970632,0.06435025778435469,0.08445006197505794,0.07636268083180306,0.06606863404385957,0.08665672761974655
428.0,0.053427232180937374,0.048418092096762615,0.058436372265112134,0.07460939555855188,0.06451241715636047,0.08470637396074329,0.07657196976902941,0.06622980899424169,0.08691413054381714
429.0,0.05351538572516248,0.04848258771986189,0.05854818373046306,0.07481914345347276,0.06467499218557114,0.08496329472137439,0.07678177245292277,0.06639137830385357,0.08717216660199197
430.0,0.05360370940344809,0.04854717962442571,0.058660239182470465,0.07502940725018062,0.06483798539080948,0.08522082910955175,0.07699209053250244,0.06655334369912096,0.08743083736588393
431.0,0.05369220324993554,0.04861186779770704,0.058772538702164034,0.07524019155573154,0.06500139990045448,0.08547898321100861,0.07720292514497115,0.0667157067613501,0.08769014352859221
432.0,0.05378086743863979,0.048676652279067784,0.05888508259821179,0.07545150174821855,0.06516523936325594,0.08573776413318115,0.07741427696290964,0.06687846893313981,0.08795008499267948
433.0,0.0538697022880908,0.048741533159097766,0.05899787141708383,0.07566334381626502,0.06532950784577601,0.08599717978675403,0.07762614624475736,0.06704163152930405,0.08821066096021067
434.0,0.05395870825944993,0.04880651057807495,0.0591109059408249,0.07587572419143329,0.06549420971880172,0.08625723866406486,0.07783853290075567,0.06720519575859055,0.08847187004292079
435.0,0.05404788594959526,0.04887158472390713,0.05922418717528339,0.07608864957715741,0.06565934953626815,0.08651794961804668,0.07805143659150071,0.06736916276362918,0.08873371041937224
436.0,0.05413723608043167,0.04893675582967951,0.05933771633118382,0.07630212677819666,0.06582493191126468,0.08677932164512864,0.07826485686613613,0.0675335336815184,0.08899618005075385
437.0,0.05422675948516804,0.04900202417090427,0.059451494799431806,0.07651616253451872,0.06599096139427524,0.0870413636747622,0.07847879332900813,0.06769830971920762,0.08925927693880864
438.0,0.05431645709182634,0.04906739006254052,0.05956552412111216,0.07673076336349229,0.0661574423589827,0.08730408436800187,0.07869324580897549,0.06786349223120308,0.0895229993867479
439.0,0.05440632990401098,0.04913285385584096,0.059679805952181,0.07694593541462104,0.06632437890073337,0.08756749192850871,0.07890821450290916,0.06802908278566981,0.08978734622014851
440.0,0.05449637897903423,0.049198415935085296,0.05979434202298316,0.07716168434061003,0.06649177475164006,0.08783159392958001,0.07912370007467852,0.06819508320903563,0.09005231694032141
441.0,0.054586605403819044,0.049264076714284,0.05990913409335409,0.07737801518529829,0.06665963321368974,0.08809639715690683,0.0793397037062716,0.06836149560600084,0.09031791180654235
442.0,0.05467701026945708,0.04932983663397037,0.06002418390494379,0.0775949322827263,0.0668279571073903,0.08836190745806231,0.07955622710967752,0.06852832235770273,0.09058413186165232
443.0,0.05476759464573987,0.04939569615823945,0.06013949313324028,0.0778124391552231,0.06699674872993075,0.08862812958051544,0.07977327251178722,0.06869556610342215,0.09085097892015229
444.0,0.05485835955726486,0.04946165577222236,0.06025506334230736,0.07803053839604036,0.06716600981535618,0.08889506697672454,0.07999084262130204,0.06886322971094373,0.09111845553166036
445.0,0.054949305962769,0.04952771598020519,0.06037089594533281,0.07824923152706297,0.06733574149118192,0.08916272156294401,0.08020894058153016,0.06903131623926792,0.09138656492379241
446.0,0.05504043473912715,0.04959387730459104,0.060486992173663254,0.07846851883663661,0.06750594423194332,0.08943109344132989,0.08042756990975314,0.0691998288962391,0.09165531092326717
447.0,0.05513174667102422,0.049660140285874316,0.06060335305617412,0.07868839922621065,0.06767661782014958,0.08970018063227173,0.08064673442263391,0.06936877099290018,0.09192469785236765
448.0,0.05522324244672958,0.04972650548373392,0.06071997940972525,0.07890887011961857,0.06784776133576884,0.0899699789034683,0.08086643814581018,0.06953814589533634,0.09219473039628402
449.0,0.055314922659766834,0.04979297347927157,0.0608368718402621,0.07912992749769679,0.06801937319937545,0.09024048179601812,0.08108668520337636,0.06970795697321994,0.09246541343353279
450.0,0.055406787815671106,0.04985954487832915,0.06095403075301306,0.07935156609593687,0.06819145128408201,0.09051168090779173,0.08130747968120207,0.06987820754306223,0.0927367518193419
451.0,0.05549883834256386,0.04992622031572466,0.06107145636940306,0.07957377974798216,0.06836399308889625,0.09078356640706807,0.08152882546039412,0.07004890080473727,0.09300875011605098
452.0,0.05559107460408984,0.04999300046017222,0.06118914874800745,0.07979656180573638,0.0685369959446053,0.09105612766686746,0.08175072602561767,0.07022003977291283,0.09328141227832251
453.0,0.055683496913474115,0.05005988601960616,0.06130710780734207,0.08001990555205374,0.06871045721692909,0.09132935388717839,0.08197318426560457,0.07039162720980256,0.09355474132140658
454.0,0.0557761055481282,0.05012687774662525,0.061425333349631156,0.08024380454761416,0.06888437448196766,0.09160323461326067,0.08219620229514372,0.07056366557011537,0.09382873902017208
455.0,0.05586890076525076,0.050193976443808644,0.06154382508669287,0.0804682528943819,0.06905874566559925,0.09187776012316456,0.08241978133474268,0.07073615697140379,0.09410340569808157
456.0,0.055961882819902185,0.05026118296871152,0.06166258267109285,0.08069324542925765,0.06923356915129032,0.09215292170722499,0.08264392168389341,0.07090910320238966,0.09437874016539716
457.0,0.05605505198759877,0.05032849823840732,0.061781605736790215,0.08091877787550043,0.06940884386654189,0.09242871188445898,0.08286862281462479,0.07108250577770968,0.0946547398515399
