Time,mean_NED,lower_NED,upper_NED,mean_NED_ab,lower_NED_ab,upper_NED_ab,mean_NED_t,lower_NED_t,upper_NED_t
2.93,1.0173439440025988e-06,6.050426565577905e-08,1.9741836223494186e-06,0.006902264187138225,0.004326848199739699,0.009477680174536752,0.11533499462390412,0.06836443407511777,0.16230555517269046
2.94,1.042401187961372e-06,5.854347910858837e-08,2.0262588968141557e-06,0.007003287777922405,0.004342827278657039,0.00966374827718777,0.1159554369125397,0.0689170089503417,0.16299386487473772
2.95,1.0681980574501337e-06,5.6447735161294815e-08,2.0799483797389723e-06,0.007105561719719892,0.004359753870468186,0.009851369568971598,0.11657405008293834,0.06946760077755192,0.16368049938832474
2.96,1.0947575010117343e-06,5.421376145806027e-08,2.1353012405654084e-06,0.0072089422072609925,0.004377774841428801,0.010040109573093184,0.11718985927531972,0.07001527452142388,0.16436444402921557
2.97,1.122103233102431e-06,5.1838165753238164e-08,2.1923683004516237e-06,0.007313281278383784,0.004397041618974258,0.01022952093779331,0.11780235511723952,0.07055957588131571,0.16504513435316331
2.98,1.1502597622176967e-06,4.9317430378387e-08,2.2512020940570065e-06,0.0074184293118371115,0.004417708832744395,0.010419149790929828,0.11841171334361728,0.07110074044355283,0.16572268624368172
2.99,1.1792524201434104e-06,4.664790662716314e-08,2.3118569336596576e-06,0.00752423771705226,0.004439932916117658,0.010608542517986862,0.11901898100947132,0.07163987060773108,0.16639809141121156
3.0,1.2091073923828757e-06,4.3825809047744104e-08,2.3743889757180074e-06,0.007630561756382812,0.004463870733246737,0.010797252779518887,0.11962616139397589,0.0721790144292579,0.16707330835869388
3.0100000000000002,1.2398517498145403e-06,4.0847209634792046e-08,2.4388562899942886e-06,0.007737263440471353,0.0044896783033821445,0.010984848577560562,0.12023609426377548,0.07272104341774971,0.16775114510980124
3.02,1.271513481641182e-06,3.770803191460213e-08,2.505318931367762e-06,0.007844214442908308,0.004517509698484608,0.011170919187332007,0.12085202704933812,0.07326922341852626,0.16843483068014997
3.0300000000000002,1.304121529694162e-06,3.440404491863465e-08,2.573839014469689e-06,0.007951298990841427,0.004547516191471336,0.011355081790211517,0.12147686947160408,0.0738264696601364,0.16912726928307176
3.04,1.337705824163787e-06,3.093085704363195e-08,2.644480791283942e-06,0.00805841670249557,0.004579845730549327,0.011536987674441812,0.12211233580514054,0.07439449150716736,0.16983018010311374
3.0500000000000003,1.3722973208279362e-06,2.728390979499051e-08,2.717310731860882e-06,0.008165485358512812,0.00461464280923257,0.011716327907793053,0.1227583692177795,0.07497322516225205,0.17054351327330694
3.06,1.4079280398590206e-06,2.3458471414431713e-08,2.7923976083036096e-06,0.008272443608290457,0.004652048790315843,0.011892838426265071,0.12341317735011549,0.0755608838256583,0.17126547087457267
3.0700000000000003,1.4446311062902925e-06,1.944963039046505e-08,2.86981258219012e-06,0.008379253620364593,0.004692202722524951,0.012066304518204235,0.12407385409839915,0.07615459295782007,0.17199311523897823
3.08,1.4824407922307722e-06,1.5252288854539375e-08,2.9496292956070047e-06,0.008485903681138898,0.0047352426563630375,0.012236564705914759,0.12473722428176844,0.0767512381170034,0.17272321044653347
3.09,1.5213925609163722e-06,1.0861155859948916e-08,3.0319239659727955e-06,0.008592410721461087,0.004781307414823854,0.01240351402809832,0.12540051802044022,0.07734813034268112,0.17345290569819932
3.1,1.5615231126937577e-06,6.270740546084471e-09,3.1167754848414306e-06,0.008698822698414333,0.004830538698825966,0.0125671066980027,0.1260617018455933,0.07794332230218068,0.1741800813890059
3.11,1.6028704330367167e-06,1.475345188397001e-09,3.204265520885036e-06,0.008805220676472375,0.004883083303309093,0.012727358049635658,0.12671951367519887,0.07853562988173593,0.17490339746866182
3.12,1.645473842698032e-06,-3.5309418658806526e-09,3.2944786272619446e-06,0.008911720343990494,0.004939095094692826,0.012884345593288162,0.127373334951642,0.07912449634893684,0.17562217355434714
3.13,1.6893740501077152e-06,-8.75425337418569e-09,3.387502353589616e-06,0.009018472592477088,0.00499873627969638,0.013038208905257795,0.12802301417875495,0.0797098132897312,0.1763362150677787
3.14,1.734613206131717e-06,-1.4200950485891834e-08,3.4834273627493255e-06,0.009125662726601725,0.005062177431165741,0.013189148022037708,0.12866870505639427,0.08029175972411423,0.1770456503886743
3.15,1.781234961315351e-06,-1.9877630135965486e-08,3.5823475527666674e-06,0.009233507930285774,0.005129595799835318,0.013337420060736231,0.1293107416475358,0.080870679979132,0.17775080331593962
3.16,1.8292845257385709e-06,-2.5791132541048275e-08,3.6843601840181903e-06,0.009342252844038437,0.005201171690311287,0.013483333997765586,0.1299495512461985,0.08144699972405872,0.17845210276833828
3.17,1.8788087316228772e-06,-3.1948548790028045e-08,3.7895660120357825e-06,0.00945216350095032,0.0052770831043641424,0.013627243897536499,0.13058559751637305,0.08202117207733237,0.17915002295541374
3.18,1.929856098833765e-06,-3.835722852085854e-08,3.898069426188389e-06,0.0095635203059091,0.00535749933056358,0.013769541281254622,0.13121934530878268,0.08259364493779436,0.179845045679771
3.19,1.9824769034349297e-06,-4.5024787671811704e-08,4.009978594541671e-06,0.009676611025133015,0.005442574475125265,0.013910647575140767,0.13185123999658188,0.08316484234521865,0.18053763764794512
3.2,2.036723249459857e-06,-5.195911629190028e-08,4.125405615211614e-06,0.00979172471300345,0.005532441906163084,0.014051007519843815,0.13248169611780347,0.083735154716209,0.18122823751939793
3.21,2.092649144072737e-06,-5.916838639639161e-08,4.244466674541865e-06,0.009909147132915129,0.005627210213360768,0.01419108405246949,0.1331110917969466,0.08430493451348652,0.18191724908040668
3.22,2.150310576307199e-06,-6.6661059845474e-08,4.367282212459872e-06,0.010029157704942053,0.005726960752972298,0.014331354656911807,0.13373976666538986,0.08487449515034687,0.18260503818043286
3.23,2.209765599577978e-06,-7.444589622501274e-08,4.4939770953809684e-06,0.01015202757842258,0.005831746409981229,0.014472308746863932,0.13436802185474334,0.08544411177154912,0.18329193193793755
3.24,2.2710744181740258e-06,-8.253196070437688e-08,4.6246807970524284e-06,0.010278018236604973,0.005941591027592024,0.014614445445617923,0.13499612119643925,0.08601402309398007,0.18397821929889843
3.25,2.334299477953288e-06,-9.092863184393624e-08,4.759527587750512e-06,0.010407380096018276,0.006056489030327211,0.01475827116170934,0.1356242931156337,0.08658443382976627,0.18466415240150114
3.2600000000000002,2.399505561473263e-06,-9.964560932065155e-08,4.8986567322671774e-06,0.010540350765718663,0.006176404993140416,0.014904296538296908,0.13625273292669327,0.08715551742114529,0.18534994843224123
3.27,2.4667598878023927e-06,-1.0869292153997584e-07,5.042212697144762e-06,0.010677152866855256,0.006301273161123513,0.015053032572587,0.13688160536893995,0.08772741893824268,0.18603579179963722
3.2800000000000002,2.5361322172752743e-06,-1.1808093309556009e-07,5.190345367646109e-06,0.010817991506992966,0.006430997120614494,0.015204985893371437,0.1375110472966243,0.08830025805935633,0.1867218365338923
3.29,2.6076949614667743e-06,-1.2782035203739862e-07,5.343210274970948e-06,0.010963051629560515,0.0065654499313684755,0.015360653327752553,0.13814117047689298,0.08887413208866198,0.187408208865124
3.3000000000000003,2.6815232986789317e-06,-1.3792223690359798e-07,5.500968834261462e-06,0.011112495519660617,0.0067044750524155455,0.015520515986905688,0.13877206446716797,0.08944911898142102,0.18809500995291492
3.31,2.7576952952503053e-06,-1.4839800346755434e-07,5.663788593968165e-06,0.0112664607569508,0.006847888346474632,0.01568503316742697,0.1394037995476174,0.09002528035023015,0.18878231874500462
3.3200000000000003,2.83629203301689e-06,-1.5925943114728528e-07,5.8318434971810655e-06,0.011425058877814262,0.006995481347473361,0.015854636408155164,0.14003642968112834,0.09060266442314707,0.1894701949391096
3.33,2.9173977432733453e-06,-1.7051866901876153e-07,6.005314155565453e-06,0.011588374952666519,0.007147025840937413,0.016029724064395623,0.1406699954664359,0.09118130891939666,0.19015868201347516
3.34,3.0010999476019807e-06,-1.8218824137195053e-07,6.184388136575912e-06,0.011756468207657727,0.00730227965630289,0.016210656759012565,0.14130452704264626,0.09176124380330941,0.1908478102819831
3.35,3.0874896059591394e-06,-1.9428105274275416e-07,6.369260264661033e-06,0.011929373730464933,0.007460993423186914,0.01639775403774295,0.14194004689728443,0.09234249387381017,0.1915375999207587
3.36,3.176661272425491e-06,-2.0681039235500112e-07,6.560132937205984e-06,0.012107105205471076,0.007622917920170681,0.016591292490771473,0.14257657252649175,0.09292508114612155,0.19222806390686195
3.37,3.268713259048275e-06,-2.1978993790368613e-07,6.757216456000236e-06,0.012289658533668668,0.007787811562362376,0.016791505504974963,0.14321411889580365,0.09350902698477682,0.1929192108068305
3.38,3.3637478082187224e-06,-2.3323375861554816e-07,6.9607293750529926e-06,0.012477016116669327,0.00795544754520761,0.016998584688131046,0.14385270065326494,0.09409435395250819,0.19361104735402168
3.39,3.461871274040213e-06,-2.4715631753204827e-07,7.170898865612474e-06,0.012669151530652692,0.00812562019089289,0.017212682870412492,0.1444923340532749,0.09468108734767813,0.1943035807588717
3.4,3.563194313156153e-06,-2.6157247296896276e-07,7.387961099281269e-06,0.01286603429067157,0.008298150125117833,0.017433918456225307,0.14513303855894294,0.09526925641299688,0.194996820704889
3.41,3.667832085506948e-06,-2.764974791306744e-07,7.61216165014457e-06,0.013067634410377438,0.008472888032435344,0.017662380788319533,0.14577483810211106,0.09585889520952097,0.19569078099470116
3.42,3.7759044654884366e-06,-2.919469858800776e-07,7.84375591685695e-06,0.013273926494747505,0.00864971687862299,0.017898136110872022,0.14641776199269482,0.09645004316154177,0.19638548082384788
3.43,3.887536263972357e-06,-3.079370377041466e-07,8.083009565648861e-06,0.013484893157977235,0.008828552627911244,0.018141233688043226,0.14706184548172418,0.09704274528917303,0.19708094567427534
3.44,4.0028574616324685e-06,-3.244840719616589e-07,8.330198995226596e-06,0.013700527627147912,0.0090093436030678,0.018391711651228024,0.14770712999468003,0.09763705215563104,0.197777207833729
3.45,4.122003453996473e-06,-3.4160491655516644e-07,8.585611824548112e-06,0.013920835465551373,0.00919206872452698,0.018649602206575765,0.1483536630627847,0.09823301956489447,0.1984743065606749
3.46,4.245115308599085e-06,-3.593167872459573e-07,8.849547404444127e-06,0.01414583541930277,0.009376734915064522,0.01891493592354102,0.14900149798938522,0.09883070805236138,0.19917228792640906
3.47,4.372340034567222e-06,-3.776372849130775e-07,9.122317354047523e-06,0.014375559450583665,0.009563373969684727,0.019187744931482606,0.1496506932961965,0.09943018221615049,0.19987120437624253
3.48,4.50383086490176e-06,-3.9658439316080007e-07,9.40424612296432e-06,0.014610052066453104,0.009752039172222879,0.019468064960683328,0.15030131199982488,0.10003150993980844,0.20057111405984132
3.49,4.639747551643619e-06,-4.161764767973995e-07,9.695671580084637e-06,0.014849369082046116,0.009942801899415127,0.019755936264677105,0.1509534207726405,0.10063476155842735,0.20127207998685367
3.5,4.780256674024565e-06,-4.3643228183880854e-07,9.996945629887939e-06,0.01509357597164168,0.01013574839939358,0.02005140354388978,0.15160708904374687,0.1012400090196377,0.20197416906785604
3.5100000000000002,4.925531959602554e-06,-4.573709378376427e-07,1.030843485704275e-05,0.015342745962481858,0.010330976873420258,0.020354515051543457,0.15226238809553616,0.10184732508868174,0.20267745110239058
3.52,5.075754618277403e-06,-4.790119634920375e-07,1.0630521200046844e-05,0.015596958017099033,0.010528594934038196,0.02066532110015987,0.1529193902091743,0.10245678264287461,0.203381997775474
3.5300000000000002,5.231113688974837e-06,-5.013752766482136e-07,1.0963602654597887e-05,0.0158562948331911,0.010728717464364768,0.02098387220201743,0.15357816790833986,0.10306845409526721,0.2040878817214125
3.54,5.391806398688525e-06,-5.244812099651684e-07,1.1308094007342218e-05,0.01612084096848886,0.010931464864592965,0.021310217072384754,0.15423879334468338,0.10368241098031178,0.20479517570905498
3.5500000000000003,5.5580385334920295e-06,-5.483505336450856e-07,1.1664427600629145e-05,0.01639068117385631,0.011136961643839502,0.021644400703873114,0.1549013378608387,0.10429872372591162,0.2055039519957658
3.56,5.7300248210838e-06,-5.730044867436854e-07,1.2033054128911285e-05,0.016665898992825078,0.011345335298028308,0.021986462687621847,0.15556587175753325,0.10491746162659987,0.20621428188846663
3.5700000000000003,5.907989324430672e-06,-5.984648186351209e-07,1.2414443467496466e-05,0.016946575661216576,0.01155671540651067,0.022336435915922485,0.15623246428065682,0.10553869302204336,0.20692623553927028
3.58,6.092165846149333e-06,-6.247538421993691e-07,1.2809085534498035e-05,0.017232789317446554,0.01177123288016705,0.022694345754726057,0.15690118383242857,0.10616248567403061,0.20763988199082653
3.59,6.2827983434149765e-06,-6.518945002174143e-07,1.3217491187047367e-05,0.01752461451332687,0.011989019300190005,0.023060209726463738,0.15757209839858866,0.10678890732413976,0.20835528947303755
3.6,6.480141353449936e-06,-6.799104462680563e-07,1.3640193153167927e-05,0.01782212199735299,0.01221020629793474,0.023434037696771243,0.15824527617147016,0.10741802640401633,0.209072525938924
3.61,6.684460430015453e-06,-7.088261411215193e-07,1.4077747001152427e-05,0.018125378728200095,0.012434924940485259,0.02381583251591493,0.15892078633765477,0.10804991286134533,0.20979165981396422
3.62,6.896032591823788e-06,-7.386669652072966e-07,1.4530732148854872e-05,0.018434448065979995,0.01266330510232447,0.02420559102963552,0.1595986999894348,0.10868463905781564,0.21051276092105395
3.63,7.115146784393638e-06,-7.694593472061543e-07,1.499975291599343e-05,0.018749390083148656,0.012895474819225603,0.02460330534707171,0.16027909111221633,0.10932228069122328,0.21123590153320937
3.64,7.3421043575780415e-06,-8.012309081916725e-07,1.5485439623347754e-05,0.019070261936021106,0.013131559634861298,0.025008964237180915,0.1609620375958802,0.10996291769272863,0.21196115749903177
3.65,7.577219561759953e-06,-8.340106200691153e-07,1.598844974358902e-05,0.019397118241601754,0.013371681962526064,0.025422554520677446,0.1616476222173157,0.11060663505232024,0.21268860938231118
3.66,7.820820066502858e-06,-8.678289763601352e-07,1.6509469109365852e-05,0.019730011412508477,0.013615960492924468,0.025844062332092486,0.16233593354394327,0.11125352353063014,0.2134183435572564
3.67,8.073247506194864e-06,-9.027181727335501e-07,1.704921318512328e-05,0.020068991914456068,0.013864509683643656,0.02627347414526848,0.16302706671385336,0.11190368022303043,0.2141504532046763
3.68,8.334858057882692e-06,-9.387122941366001e-07,1.7608428409901983e-05,0.020414108425056154,0.014117439366500128,0.02671077748361218,0.16372112405673725,0.1125572089518164,0.2148850391616581
3.69,8.606023057000023e-06,-9.758475049986734e-07,1.8187893618998718e-05,0.02076540788833517,0.014374854505568867,0.02715596127110147,0.1644182155304076,0.11321422047350946,0.21562221058730577
3.7,8.887129656992934e-06,-1.0141622388185294e-06,1.87884215528044e-05,0.021122935474986986,0.0146368551318298,0.02760901581814417,0.16511845895959265,0.11387483250006547,0.21636208541911983
3.71,9.178581538924252e-06,-1.0536973835232132e-06,1.9410860461371716e-05,0.021486734472574695,0.014903536470731282,0.028069932474418108,0.16582198007597956,0.11453916954422767,0.21710479060773147
3.72,9.480799676971587e-06,-1.094496459321944e-06,2.0056095813265117e-05,0.0218568461414153,0.015174989267497312,0.028538703015333285,0.16652891237035125,0.11520736260966641,0.2178504621310361
3.73,9.794223165360359e-06,-1.1366057863398574e-06,2.0725052117060575e-05,0.02223330957970423,0.015451300302730144,0.029015318856678313,0.16723939677837243,0.11587954875528025,0.21859924480146462
3.74,1.0119310111724629e-05,-1.180074640066533e-06,2.141869486351579e-05,0.02261616164488907,0.015732553078845683,0.029499770210932454,0.16795358123052798,0.11655587056960946,0.21935129189144648
3.75,1.0456538601240596e-05,-1.2249553935202108e-06,2.2138032596001402e-05,0.023005436977102403,0.01601882864711856,0.029992045307086247,0.1686716201034389,0.11723647559542082,0.22010676461145695
3.7600000000000002,1.0806407735198523e-05,-1.2713036459395743e-06,2.288411911633662e-05,0.023401168164761278,0.01631020653646989,0.030492129793052665,0.1693936736139911,0.1179215157460117,0.2208658314819705
3.77,1.1169438747048352e-05,-1.3191783386912085e-06,2.3658055832787913e-05,0.02380338608278494,0.016606765739255396,0.031000006426314487,0.17011990719922693,0.1186111467536134,0.22162866764484046
3.7800000000000002,1.1546176198437069e-05,-1.3686418598557703e-06,2.4460994256729908e-05,0.0242121204211824,0.016908585706616467,0.03151565513574833,0.1708504909237597,0.1193055276865845,0.2223954541609349
3.79,1.1937189257405753e-05,-1.4197601395780075e-06,2.5294138654389516e-05,0.02462740040719402,0.017215747306583408,0.03203905350780463,0.1715855989526648,0.12000482056609173,0.22316637733923783
3.8000000000000003,1.2343073060758032e-05,-1.4726027387054976e-06,2.6158748860221564e-05,0.025049255709078,0.01752833370194941,0.03257017771620659,0.1723254091215933,0.120709190105034,0.2239416281381526
3.81,1.2764450162661462e-05,-1.527242933490445e-06,2.7056143258813368e-05,0.025477717495397175,0.017846431111614925,0.03310900387917943,0.17307010262761185,0.12141880358254703,0.22472140167267668
3.8200000000000003,1.32019720717894e-05,-1.5837577991971875e-06,2.7987701942775987e-05,0.025912819611580592,0.018170129428099497,0.03365550979506168,0.17381986385446158,0.12213383085709131,0.22550589685183184
3.83,1.3656320879725718e-05,-1.642228295375609e-06,2.8954870054827048e-05,0.02635459982671202,0.018499522674577246,0.0342096769788468,0.17457488033517293,0.12285444451055133,0.22629531615979454
3.84,1.4128210983916064e-05,-1.7027393553520849e-06,2.995916132318421e-05,0.026803101098736005,0.018834709296397065,0.034771492901074945,0.17533534284399532,0.1235808201056811,0.22708986558230954
3.85,1.4618390909105868e-05,-1.7653799822082664e-06,3.100216180042e-05,0.02725837280601671,0.019175792293881475,0.035340953318151944,0.17610144559918706,0.12431313653036176,0.22788975466801237
3.86,1.5127645231941487e-05,-1.830243353182655e-06,3.2085533817065626e-05,0.02772047189747443,0.0195228792145744,0.03591806458037446,0.17687338654915863,0.12505157639516937,0.2286951967031479
3.87,1.5656796614176707e-05,-1.8974269340916417e-06,3.3211020162445055e-05,0.028189463921995568,0.019876082033405698,0.03650284581058544,0.17765136770752496,0.12579632644628144,0.22950640896876848
3.88,1.620670795072068e-05,-1.9670326050325993e-06,3.4380448506473964e-05,0.028665423909713213,0.0202355169578979,0.037095330861528525,0.17843559549834842,0.12654757795412191,0.23032361304257493
3.89,1.6778284639546228e-05,-2.0391667983384828e-06,3.559573607743094e-05,0.029148437092014503,0.020601304202073983,0.03769556998195502,0.17922628107165003,0.12730552703954215,0.23114703510375792
3.9,1.7372476981262344e-05,-2.1139406494962916e-06,3.6858894612020983e-05,0.029638599462413717,0.020973567776710254,0.038303631148117176,0.18002364055118725,0.12807037490359655,0.23197690619877795
3.91,1.7990282716916852e-05,-2.1914701615418162e-06,3.8172035595375524e-05,0.03013601819525906,0.021352435344677553,0.038919601045840566,0.18082789518137832,0.1288423279337431,0.23281346242901355
3.92,1.8632749713355555e-05,-2.27187638328794e-06,3.953737580999905e-05,0.030640811952092752,0.02173803818807704,0.03954358571610846,0.18163927134759625,0.12962159766794007,0.23365694502725243
3.93,1.9300978806207335e-05,-2.3552856016447343e-06,4.09572432140594e-05,0.031153111114930878,0.022130511328577872,0.040175710901283884,0.18245800045318397,0.13040840060786343,0.2345076002985045
3.94,1.9996126811313654e-05,-2.441829548232365e-06,4.243408317085967e-05,0.031673057990560756,0.02252999383382147,0.040816122147300044,0.18328431864659897,0.1312029578824676,0.23536567941073033
3.95,2.071940971617247e-05,-2.5316456204730716e-06,4.397046505281801e-05,0.03220080702930631,0.022936629331163805,0.04146498472744882,0.18411846640217655,0.13200549477250145,0.23623143803185165
3.96,2.147210606372712e-05,-2.6248771173759166e-06,4.556908924483016e-05,0.03273652509517546,0.023350566735762975,0.042122483454587946,0.18496068796724352,0.13281624011461987,0.23710513581986717
3.97,2.225556054161592e-05,-2.72167349028261e-06,4.723279457351445e-05,0.03328039181200402,0.023771961183659526,0.04278882244034851,0.18581123069595504,0.1336354256097822,0.23798703578212788
3.98,2.307118779080258e-05,-2.8221906089343786e-06,4.8964566190539535e-05,0.033832599992845956,0.024200975142796448,0.043464224842895464,0.18667034429569315,0.13446328506430577,0.23887740352708053
3.99,2.3920476448341163e-05,-2.9265910433392052e-06,5.0767543940021534e-05,0.034393356138704846,0.02463777965680696,0.04414893262060273,0.18753828001484174,0.135300053593111,0.23977650643657247
4.0,2.4804993439892983e-05,-3.0350443620710986e-06,5.2645031241857064e-05,0.03496288096954911,0.025082555658923096,0.04484320628017512,0.1884152898010992,0.13614596681338287,0.24068461278881553
4.01,2.5726388538508425e-05,-3.147727447815173e-06,5.460050452483203e-05,0.03554140992760866,0.0255354952776924,0.04554732457752492,0.1893016254574428,0.13700126005346813,0.24160199086141748
4.0200000000000005,2.668639920711251e-05,-3.2648248311929452e-06,5.663762324541797e-05,0.03612919357268498,0.025996803043584843,0.046261584101785116,0.19019753781873538,0.137866167596752,0.24252890804071878
4.03,2.7686855743081765e-05,-3.386529044168548e-06,5.8760240530332075e-05,0.03672649777414766,0.026466696897303684,0.04698629865099163,0.19110327596643173,0.13874092197424295,0.2434656299586205
4.04,2.8729686744277173e-05,-3.5130409946458918e-06,6.097241448320024e-05,0.03733360359679722,0.026945408897936153,0.04772179829565829,0.1920190864925582,0.13962575331330998,0.2444124196718064
4.05,2.9816924916882684e-05,-3.6445703642433003e-06,6.327842019800867e-05,0.037950806779781375,0.027433185533134875,0.048468428026427875,0.19294521281792065,0.1405208887442414,0.2453695368915999
4.0600000000000005,3.095071324639013e-05,-3.7813360316770085e-06,6.568276252445727e-05,0.0385784167204926,0.0279302875451913,0.0492265458957939,0.19388189456407828,0.1414265518616707,0.24633723726648588
4.07,3.21333115540544e-05,-3.9235665247152585e-06,6.819018963282405e-05,0.03921675489916418,0.02843698920663116,0.0499965205916972,0.19482936697463404,0.1423429622349496,0.24731577171431848
4.08,3.3367103462093596e-05,-4.071500504302393e-06,7.080570742848958e-05,0.03986615271389466,0.028953577006680286,0.05077872842110903,0.19578786037927426,0.14327033496052996,0.24830538579801856
4.09,3.4654603791821266e-05,-4.225387285207702e-06,7.353459486885024e-05,0.04052694873802744,0.029480347744671266,0.05157354973138361,0.19675759969392348,0.1442088802503692,0.24930631913747775
4.1,3.599846641973129e-05,-4.3854873984573275e-06,7.63824202379199e-05,0.04119948545894598,0.030017606066284563,0.052381364851607395,0.19773880395225485,0.1451588030530551,0.25031880485145463
4.11,3.740149261729287e-05,-4.552073201882611e-06,7.935505843646834e-05,0.041884105605170696,0.030565661520570248,0.053202549689771145,0.1987316858672519,0.1461203027082848,0.251343069026219
4.12,3.8866639900809414e-05,-4.725429546395286e-06,8.245870934801411e-05,0.04258114821227344,0.031124825256263748,0.054037471168283134,0.19973645142595411,0.14709357263987996,0.2523793302120283
4.13,4.03970314181171e-05,-4.9058545071093055e-06,8.569991734334349e-05,0.043290944612588304,0.031695406510789725,0.05488648271438688,0.20075329952524146,0.14807880009697408,0.25342779895350886
4.14,4.199596589908837e-05,-5.093660190218222e-06,8.908559198839496e-05,0.044013814554574655,0.03227770907036245,0.055749920038786864,0.20178242166076488,0.14907616595667253,0.25448867736485725
4.15,4.366692819681582e-05,-5.289173628635588e-06,9.262303002226724e-05,0.04475006266180473,0.032872027891237665,0.05662809743237179,0.20282400168429424,0.15008584460383517,0.2555621587647533
4.16,4.5413600445906795e-05,-5.492737781877225e-06,9.631993867369082e-05,0.04549997542753496,0.033478646068262646,0.05752130478680727,0.20387821564635725,0.15110800390432083,0.25664842738839366
4.17,4.7239873863456084e-05,-5.704712658544223e-06,0.00010018446038545639,0.04626381890947462,0.03409783231704705,0.05842980550190219,0.2049452317409037,0.1521428052870089,0.2577476581947985
4.18,4.914986121688648e-05,-5.925476583126894e-06,0.00010422519901689986,0.047041837243647466,0.034729839102004105,0.05935383538529083,0.20602521036688998,0.15319040394733388,0.2588600167864461
4.19,5.11479099808788e-05,-6.155427632736274e-06,0.00010845124759449387,0.04783425204094202,0.03537490149775569,0.06029360258412835,0.2071183043184816,0.1542509491813521,0.2599856594556111
4.2,5.323861620294256e-05,-6.394985273850971e-06,0.00011287221767973609,0.04864126267096979,0.03603323682087453,0.06124928852106505,0.20822465911146287,0.1553245848549882,0.2611247333679375
4.21,5.542683909370447e-05,-6.6445922343054395e-06,0.00011749827042171438,0.04946304738135364,0.036705045018159015,0.062221049744548264,0.20934441344899898,0.1564114500086399,0.26227737688935804
4.22,5.771771635362572e-05,-6.904716651570573e-06,0.00012234014935882202,0.050299765152002435,0.03739050975177412,0.06320902055223075,0.21047769982562148,0.15751167959320134,0.2634437200580416
4.23,6.011668024247077e-05,-7.1758545449685445e-06,0.0001274092150299101,0.05115155814729979,0.03808980008471084,0.06421331620988874,0.21162464526459118,0.15862540533009606,0.2646238851990863
4.24,6.26294743913867e-05,-7.458532666802521e-06,0.00013271748144957592,0.0520185546065339,0.03880307264453345,0.06523403656853435,0.21278537218083404,0.15975275668519162,0.26581798767647646
4.25,6.526217134982619e-05,-7.753311795491585e-06,0.00013827765449514397,0.05290087200442478,0.0395304741299055,0.06627126987894406,0.21395999935940138,0.16089386194437022,0.26702613677443254
4.26,6.802119085073492e-05,-8.060790542631426e-06,0.00014410317224410128,0.0537986203176537,0.04027214402190325,0.06732509661340415,0.215148643037676,0.1620488493767869,0.26824843669856513
4.2700000000000005,7.091331876746551e-05,-8.381609755335999e-06,0.00015020824729026702,0.054711905247094225,0.041028217368486934,0.06839559312570151,0.216351418077973,0.16321784847008608,0.26948498768585993
4.28,7.394572672485564e-05,-8.716457605117321e-06,0.0001566079110548286,0.0556408312656811,0.04179882752299368,0.06948283500836852,0.21756843921539137,0.16440099121971252,0.2707358872110702
4.29,7.71259923150371e-05,-9.066075464634132e-06,0.00016331806009470831,0.05658550438534009,0.0425841087334647,0.07058690003721547,0.21879982236346326,0.16559841345171322,0.2720012312752133
4.3,8.04621198561468e-05,-9.431264683540478e-06,0.00017035550439583406,0.057546034560527,0.043384198496827,0.071707870624227,0.22004568595717583,0.16681025615503497,0.2732811157593167
4.3100000000000005,8.396256161968622e-05,-9.812894383865207e-06,0.00017773801762323765,0.05852253766891923,0.044199239608946034,0.07284583572889243,0.22130615230939377,0.16803666679546958,0.27457563782331795
4.32,8.763623944051466e-05,-1.0211910403189387e-05,0.0001854843892842187,0.05951513703080815,0.045029381857668305,0.074000892203948,0.22258134895291457,0.16927780057952457,0.27588489732630456
4.33,9.149256661327814e-05,-1.0629345519500702e-05,0.000193614478746057,0.060523964447641056,0.04587478332113497,0.07517314557414714,0.22387140993686128,0.17053382163319655,0.27720899824052603
4.34,9.554146997164081e-05,-1.1066331093945831e-05,0.00020214927103722746,0.06154916075735297,0.04673561124824659,0.07636271026645935,0.22517647704351013,0.1718049040586141,0.27854805002840616
4.3500000000000005,9.979341204343791e-05,-1.15241102654997e-05,0.00021111093435237553,0.06259087592016013,0.047612042512671766,0.07756970932764849,0.22649670089059587,0.17309123283144295,0.2799021689497488
4.36,0.00010425941317749304,-1.2004052823385154e-05,0.00022052287917837123,0.0636492686638021,0.04850426364656857,0.07879427368103564,0.22783224188517476,0.1743930045043401,0.2812714792660094
4.37,0.0001089510735482456,-1.2507671867264007e-05,0.0002304098189637552,0.06472450573189314,0.049412470475219565,0.08003654098856673,0.22918327099854957,0.1757104276868647,0.2826561143102344
4.38,0.00011388059496451167,-1.30366423400982e-05,0.00024079783226912155,0.06581676079271284,0.05033686738864536,0.08129665419678032,0.23054997033757071,0.17704372328004028,0.2840562173951011
4.39,0.00011906080244064754,-1.359282148241283e-05,0.0002517144263637079,0.06692621307762514,0.05127766630011717,0.08257475985513311,0.23193253349550957,0.17839312445383732,0.28547194253718183
4.4,0.00012450516553376946,-1.4178271207971525e-05,0.0002631886022755104,0.06805304582729199,0.05223508535323716,0.08387100630134682,0.2333311656750535,0.17975887636752333,0.2869034549825837
