Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
352.0,0.051042763863346836,0.04846108202942896,0.05362444569726471,0.06994097266964588,0.06288782513972287,0.0769941201995689,0.07241945530929281,0.06510554430745058,0.07973336631113503
353.0,0.051136197931470576,0.04854210788665417,0.05373028797628698,0.07016157832092003,0.06307021177002291,0.07725294487181715,0.07263787405834966,0.06528437999088833,0.079991368125811
354.0,0.05122983410159224,0.04862325394134151,0.05383641426184298,0.07038291221054234,0.06325317942385401,0.07751264499723066,0.072856935236059,0.06546371156752287,0.08025015890459514
355.0,0.05132367280099366,0.048704520588763005,0.05394282501322432,0.07060497761932329,0.06343673041788023,0.07777322482076635,0.0730766396072133,0.06564354013164689,0.08050973908277972
356.0,0.05141771445506275,0.048785908223092214,0.05404952068703328,0.07082777788024741,0.06362086708607845,0.07803468867441637,0.07329698785900791,0.06582386673621528,0.08077010898180055
357.0,0.05151195948850248,0.0488674172380325,0.054156501738972455,0.07105131637319502,0.06380559177685077,0.07829704096953927,0.0735179806211145,0.06600469240397483,0.08103126883825418
358.0,0.05160640832637679,0.04894904802735533,0.05426376862539826,0.07127559651611164,0.06399090684895552,0.07856028618326776,0.07373961848310069,0.06618601813709388,0.0812932188291075
359.0,0.05170106139497497,0.049030800985342966,0.05437132180460697,0.07150062175122562,0.0641768146656931,0.07882442883675815,0.07396190200888297,0.066367844925105,0.08155595909266095
360.0,0.051795919122482825,0.04911267650713631,0.05447916173782934,0.07172639552472951,0.06436331758668812,0.0790894734627709,0.07418483174812492,0.06655017375109398,0.08181948974515585
361.0,0.05189098193945091,0.04919467498898971,0.05458728888991211,0.07195292125833773,0.0645504179565905,0.07935542456008496,0.07440840824466007,0.06673300559616004,0.0820838108931601
362.0,0.051986250279055624,0.049276796828439426,0.05469570372967182,0.07218020231144473,0.06473811809013343,0.07962228653275603,0.07463263204212615,0.06691634144222952,0.08234892264202279
363.0,0.05208172457715083,0.04935904242439317,0.05480440672990849,0.07240824193335467,0.06492642025327065,0.07989006361343869,0.07485750368705628,0.06710018227333807,0.08261482510077449
364.0,0.05217740527211144,0.0494414121771505,0.05491339836707238,0.07263704320635904,0.06511532664062428,0.0801587597720938,0.07508302372969848,0.06728452907551111,0.08288151838388585
365.0,0.052273292804473695,0.049523906488365486,0.055022679120581904,0.07286660898228428,0.0653048393501882,0.08042837861438036,0.07530919272283337,0.06746938283537285,0.0831490026102939
366.0,0.052369387616377494,0.049606525760961806,0.05513224947179318,0.07309694181731076,0.06549496035708113,0.08069892327754039,0.07553601121884804,0.06765474453761008,0.08341727790008599
