Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
5.55,0.01876675342038503,0.01712633024983175,0.020407176590938308,0.02265796528998427,0.020834324208077796,0.024481606371890747,0.018216114195091074,0.016902706315360106,0.01952952207482204
5.5600000000000005,0.018766800083505043,0.017124079133078677,0.02040952103393141,0.022677823275670562,0.02085388547799516,0.024501761073345965,0.018240547856554167,0.016926953201471143,0.01955414251163719
5.57,0.018766842659798954,0.01712182715739572,0.020411858162202187,0.02269762300971023,0.020873389467458692,0.024521856551961766,0.018264935392766413,0.016951154301203922,0.019578716484328903
5.58,0.018766881209061143,0.017119574377466203,0.020414188040656082,0.02271736456765256,0.020892836287719693,0.024541892847585428,0.018289276882781823,0.01697530968076173,0.019603244084801918
5.59,0.018766915791475294,0.017117320848764415,0.020416510734186172,0.022737048019384073,0.020912226043360578,0.02456186999540757,0.018313572407018468,0.016999419408122253,0.019627725405914682
5.6000000000000005,0.018766946467482185,0.017115066627419823,0.020418826307544546,0.02275667342857679,0.02093155883176196,0.02458178802539162,0.018337822047246145,0.017023483553017364,0.019652160541474926
5.61,0.018766973297652388,0.017112811770085556,0.02042113482521922,0.022776240852189066,0.020950834742620682,0.02460164696175745,0.018362025886573523,0.01704750218691232,0.019676549586234725
5.62,0.018766996342564304,0.01711055633381156,0.020423436351317048,0.02279575034002921,0.020970053857527874,0.024621446822530545,0.01838618400943513,0.017071475382984775,0.019700892635885484
5.63,0.018767015662686987,0.01710830037592185,0.020425730949452124,0.022815201934395363,0.020989216249619167,0.02464118761917156,0.018410296501577796,0.017095403216103207,0.019725189787052386
5.64,0.018767031318268252,0.017106043953896366,0.020428018682640138,0.02283459566980847,0.021008321983312,0.024660869356304935,0.018434363450046766,0.017119285762804966,0.019749441137288565
5.65,0.018767043369227573,0.01710378712525691,0.020430299613198234,0.022853931572858203,0.02102737111414776,0.024680492031568645,0.01845838494317156,0.017143123101274076,0.019773646785069043
5.66,0.018767051875053876,0.017101529947457245,0.020432573802650508,0.022873209662186103,0.021046363688760176,0.02470005563561203,0.018482361070551283,0.017166915311318406,0.01979780682978416
5.67,0.018767056894708062,0.017099272477777216,0.020434841311638908,0.02289242994863472,0.021065299744995804,0.02471956015227364,0.018506291923039868,0.017190662474346786,0.01982192137173295
5.68,0.018767058486529972,0.017097014773220648,0.020437102199839297,0.02291159243559563,0.02108417931221554,0.02473900555897572,0.0185301775927307,0.01721436467334548,0.01984599051211592
5.69,0.018767056708149838,0.017094756890417055,0.02043935652588262,0.022930697119595007,0.02110300241181183,0.024758391827378184,0.018554018172941146,0.017238021992854527,0.019870014353027765
5.7,0.018767051616403824,0.01709249888552676,0.020441604347280887,0.022949743991160548,0.02112176905798044,0.024777718924340657,0.018577813758196584,0.017261634518943622,0.019893992997449546
5.71,0.018767043267253602,0.01709024081414951,0.020443845720357692,0.02296873303601826,0.02114047925879014,0.02479698681324638,0.018601564444214225,0.01728520233918773,0.01991792654924072
5.72,0.018767031715709724,0.017087982731236264,0.020446080700183184,0.022987664236673234,0.021159133017598798,0.02481619545574767,0.018625270327886592,0.017308725542642397,0.019941815113130788
5.73,0.01876701701575861,0.017085724691004143,0.020448309340513077,0.023006537574431225,0.021177730334866744,0.024835344813995706,0.01864893150726467,0.017332204219818733,0.019965658794710604
5.74,0.018766999220292985,0.01708346674685434,0.02045053169373163,0.023025353031920312,0.021196271210421037,0.024854434853419587,0.018672548081540688,0.017355638462658037,0.01998945770042334
5.75,0.018766978381045515,0.017081208951292857,0.020452747810798172,0.023044110596169322,0.021214755646221852,0.02487346554611679,0.018696120151030754,0.017379028364506284,0.020013211937555224
5.76,0.0187669545485257,0.01707895135585416,0.02045495774119724,0.023062810262294016,0.02123318364967799,0.02489243687491004,0.018719647817157063,0.017402374020088245,0.02003692161422588
5.7700000000000005,0.018766927771959603,0.017076694011027405,0.0204571615328918,0.023081452037827056,0.02125155523754515,0.024911348838108964,0.018743131182429814,0.01742567552548131,0.02006058683937832
5.78,0.018766898099232685,0.01707443696618558,0.02045935923227979,0.023100035947706102,0.021269870440422244,0.02493020145498996,0.018766570350428967,0.01744893297808921,0.020084207722768723
5.79,0.018766865576835202,0.017072180269517113,0.02046155088415329,0.023118562039897914,0.021288129307828838,0.02494899477196699,0.01878996542578553,0.017472146476615314,0.020107784374955747
5.8,0.01876683024981056,0.017069923967960345,0.020463736531660774,0.023137030391587775,0.021306331913804162,0.02496772886937139,0.0188133165141628,0.017495316121035918,0.02013131690728968
5.8100000000000005,0.01876679216170635,0.017067668107140728,0.020465916216271973,0.02315544111579855,0.021324478362910834,0.024986403868686266,0.018836623722237066,0.017518442012573056,0.020154805431901075
5.82,0.01876675135452803,0.01706541273131076,0.0204680899777453,0.02317379436822442,0.021342568796456036,0.025005019939992806,0.0188598871576784,0.01754152425366747,0.020178250061689332
5.83,0.01876670786869552,0.01706315788329299,0.020470257854098048,0.02319209035397428,0.021360603398662734,0.025023577309285824,0.0188831069291309,0.01756456294795107,0.02020165091031073
5.84,0.018766661743002473,0.01706090360442591,0.020472419881579034,0.023210329333830156,0.021378582402443513,0.0250420762652168,0.018906283146192845,0.017587558200219414,0.020225008092166277
5.8500000000000005,0.018766613014578534,0.017058649934513136,0.020474576094643933,0.02322851162954874,0.02139650609435958,0.0250605171647379,0.018929415919396647,0.01761051011640402,0.020248321722389273
5.86,0.0187665617188545,0.017056396911775802,0.0204767265259332,0.02324663762769533,0.021414374818311852,0.02507890043707881,0.01895250536018854,0.017633418803544538,0.020271591916832542
5.87,0.01876650788953067,0.01705414457280858,0.02047887120625276,0.023264707781519837,0.02143218897752681,0.025097226585512864,0.018975551580908093,0.017656284369760782,0.020294818792055403
5.88,0.01876645155854831,0.017051892952539206,0.020481010164557417,0.023282722610491885,0.02144994903449317,0.0251154961864906,0.01899855469476753,0.0176791069242247,0.020318002465310358
5.89,0.01876639275606461,0.017049642084192025,0.020483143427937195,0.02330068269731648,0.021467655508685037,0.02513370988594792,0.019021514815830923,0.017701886577132286,0.02034114305452956
5.9,0.018766331510431035,0.017047391999255417,0.020485271021606653,0.02331858868254885,0.021485308972169697,0.025151868392928,0.019044432058993213,0.017724623439675416,0.02036424067831101
5.91,0.018766267848175432,0.01704514272745354,0.020487392968897324,0.023336441257279752,0.021502910043511497,0.02516997247104801,0.01906730653995904,0.01774731762401361,0.020387295455904467
