Time,mean_smape,lower_smape,upper_smape,mean_smape_ab,lower_smape_ab,upper_smape_ab,mean_smape_t,lower_smape_t,upper_smape_t,mean_smape_AIC,lower_smape_AIC,upper_smape_AIC
1.8800000000000001,1.4456735623392042e-08,1.2369079940872212e-08,1.6544391305911873e-08,0.30340631104642457,0.2553640636475839,0.35144855844526524,0.6498509836263396,0.572699179139185,0.7270027881134943,9.487033098632214e-09,8.147663900383031e-09,1.0826402296881396e-08
1.8900000000000001,1.4443191768133433e-08,1.2357811093858311e-08,1.6528572442408555e-08,0.3033641012896389,0.2553254060540558,0.35140279652522205,0.649842767856934,0.5726918613180804,0.7269936743957875,9.478334674497616e-09,8.14031175789482e-09,1.0816357591100412e-08
1.9000000000000001,1.442969165967252e-08,1.2346578803470449e-08,1.651280451587459e-08,0.30332182837851074,0.2552866879566819,0.35135696880033956,0.6498345683080443,0.5726845578793349,0.7269845787367537,9.469664517039813e-09,8.132983511104214e-09,1.0806345522975413e-08
1.9100000000000001,1.441623513558152e-08,1.2335382936118053e-08,1.6497087335044987e-08,0.30327949239982194,0.25524790943194337,0.3513110753677005,0.6498263849738484,0.5726772688181456,0.7269755011295511,9.461022489068549e-09,8.12567903946023e-09,1.0796365938676866e-08
1.92,1.4402822011314983e-08,1.2324223335557171e-08,1.6481420687072795e-08,0.30323709343962113,0.2552090705556471,0.35126511632359514,0.649818217848553,0.5726699941297343,0.7269664415673717,9.452408495759672e-09,8.118398266995048e-09,1.0786418724524296e-08
1.93,1.4389452108244161e-08,1.2313099852550357e-08,1.6465804363937963e-08,0.30319463158322574,0.255170171402928,0.35121909176352345,0.6498100669263923,0.5726627338093463,0.7269574000434383,9.443822416894327e-09,8.111141090229732e-09,1.0776503743558921e-08
1.94,1.4376125265331105e-08,1.2302012354487595e-08,1.6450238176174616e-08,0.3031521069152246,0.25513121204825134,0.35117300178219785,0.6498019322016314,0.5726554878522535,0.7269483765510093,9.435264141385824e-09,8.103907416484602e-09,1.0766620866287046e-08
1.95,1.43628413049017e-08,1.2290960692382556e-08,1.6434721917420844e-08,0.3031095195194803,0.2550921925654147,0.35112684647354586,0.6497938136685619,0.5726482562537507,0.7269393710833731,9.426733553841894e-09,8.096697147101844e-09,1.0756769960581945e-08
1.96,1.4349600049741878e-08,1.2279944717449574e-08,1.641925538203418e-08,0.3030668694791308,0.25505311302754957,0.35108062593071204,0.6497857113215071,0.5726410390091597,0.7269303836338544,9.418230545474285e-09,8.08951018992293e-09,1.074695090102564e-08
1.97,1.4336401335054204e-08,1.2268964292920278e-08,1.6403838377188133e-08,0.3030241568765927,0.2550139735071244,0.35103434024606095,0.6497776251548162,0.572633836113825,0.7269214141958074,9.40975501121988e-09,8.082346458320283e-09,1.0737163564119477e-08
1.98,1.4323244988118514e-08,1.2258019273833636e-08,1.6388470702403394e-08,0.30298138179356277,0.25497477407594593,0.3509879895111796,0.649769555162868,0.5726266475631158,0.7269124627626203,9.401306835906744e-09,8.075205852496664e-09,1.0727407819316823e-08
1.99,1.4310130841383961e-08,1.2247109521637285e-08,1.6373152161130637e-08,0.3029385443110203,0.2549355148051613,0.3509415738168793,0.6497615013400698,0.5726194733524261,0.7269035293277135,9.392885915383551e-09,8.06808828783245e-09,1.0717683542934653e-08
2.0,1.4297058732931506e-08,1.2236234900253185e-08,1.6357882565609826e-08,0.30289564450922923,0.25489619576526,0.35089509325319845,0.6497534636808573,0.5726123134771745,0.7268946138845401,9.384492134857614e-09,8.060993663350974e-09,1.0707990606364254e-08
2.0100000000000002,1.4284028484414152e-08,1.2225395261205362e-08,1.6342661707622942e-08,0.30285268246774005,0.25485681702607554,0.35084854790940456,0.6497454421796962,0.5726051679328051,0.7268857164265873,9.376125389963129e-09,8.053921893135131e-09,1.0698328886791127e-08
2.02,1.4271039934404282e-08,1.2214590469043822e-08,1.632748939976474e-08,0.3028096582653926,0.2548173786567881,0.35080193787399705,0.6497374368310791,0.5725980367147854,0.7268768369473728,9.367785575685402e-09,8.046872888755246e-09,1.068869826261556e-08
2.0300000000000002,1.425809292023757e-08,1.22038203875793e-08,1.6312365452895842e-08,0.3027665719803171,0.2547778807259255,0.3507552632347087,0.6497294476295273,0.5725909198186071,0.7268679754404476,9.359472587936174e-09,8.039846562358834e-09,1.0679098613513515e-08
2.04,1.4245187291571597e-08,1.2193084894527053e-08,1.629728968861614e-08,0.3027234236899371,0.2547383233013657,0.3507085240785085,0.6497214745695912,0.5725838172397872,0.7268591318993951,9.351186317477104e-09,8.032842820848212e-09,1.0669529814105997e-08
2.05,1.4232322866395852e-08,1.2182383835778334e-08,1.628226189701337e-08,0.30268021347097046,0.2546987064503377,0.3506617204916032,0.6497135176458496,0.5725767289738671,0.7268503063178321,9.342926656288244e-09,8.025861573596832e-09,1.0659991738979655e-08
2.06,1.4219499486167198e-08,1.2171717077965459e-08,1.6267281894368936e-08,0.30263694139943254,0.25465903023942466,0.3506148525594404,0.6497055768529097,0.5725696550164125,0.726841498689407,9.334693507648205e-09,8.018902739052842e-09,1.0650484276243568e-08
2.07,1.4206716994767186e-08,1.216108449217348e-08,1.6252349497360893e-08,0.3025936075506368,0.2546192947345641,0.35056792036670953,0.6496976521854074,0.572562595363014,0.7268327090078008,9.32648675667812e-09,8.011966218775334e-09,1.0641007294580905e-08
2.08,1.4193975234922814e-08,1.2150485948603812e-08,1.623746452124182e-08,0.30255021199919807,0.2545795000010511,0.350520923997345,0.6496897436380058,0.572555550009285,0.7268239372667266,9.318306317057137e-09,8.00505194324345e-09,1.0631560690870824e-08
2.09,1.4181274037560883e-08,1.213992130130966e-08,1.6222626773812106e-08,0.3025067548190331,0.25453964610353885,0.35047386353452736,0.649681851205397,0.5725485189508644,0.7268151834599296,9.310152069302772e-09,7.998159807566376e-09,1.0622144331039169e-08
2.1,1.4168613264911913e-08,1.2129390441873468e-08,1.620783608795036e-08,0.30246323608336323,0.25449973310604057,0.3504267390606859,0.649673974882303,0.5725415021834167,0.7268064475811894,9.302023919913719e-09,7.99128973574208e-09,1.0612758104085357e-08
2.11,1.415599273190506e-08,1.2118893209624574e-08,1.6193092254185546e-08,0.3024196558647157,0.2544597610719313,0.3503795506575001,0.6496661146634708,0.5725344997026274,0.7267977296243142,9.293921766144955e-09,7.984441638932519e-09,1.0603401893357392e-08
2.12,1.4143412302461041e-08,1.2108429495523083e-08,1.6178395109399e-08,0.3023760142349265,0.25441973006395013,0.35033229840590285,0.6496582705436788,0.5725275115042094,0.7267890295831481,9.285845509224096e-09,7.977615435410226e-09,1.0594075583037966e-08
2.13,1.4130871816226603e-08,1.2097999163656777e-08,1.616374446879643e-08,0.3023323112651399,0.2543796401441998,0.35028498238607997,0.6496504425177332,0.5725205375838999,0.7267803474515665,9.277795050368139e-09,7.970811041587675e-09,1.0584779059148603e-08
2.14,1.411837112165e-08,1.2087602088641827e-08,1.6149140154658174e-08,0.3022885470258126,0.25433949137415035,0.35023760267747484,0.649642630580466,0.5725135779374572,0.7267716832234749,9.269770282180193e-09,7.964028366126875e-09,1.0575512198233511e-08
2.15,1.410591006432962e-08,1.20772381424806e-08,1.613458198617864e-08,0.3022447215867141,0.25429928381463973,0.3501901593587885,0.6496348347267417,0.5725066325606686,0.7267630368928147,9.261771117460461e-09,7.957267337451231e-09,1.0566274897469691e-08
2.16,1.409348848312316e-08,1.2066907186740133e-08,1.612006977950619e-08,0.30220083501692857,0.25425901752587504,0.3501426525079821,0.6496270549514478,0.5724997014493404,0.7267544084535552,9.25379744305955e-09,7.950527855253883e-09,1.0557067030865217e-08
2.17,1.4081106236420631e-08,1.2056609106344961e-08,1.61056033664963e-08,0.30215688738485647,0.25421869256743435,0.3500950822022786,0.6496192912495037,0.5724927845993067,0.7267457978997006,9.24584917317842e-09,7.94380985158538e-09,1.0547888494771458e-08
2.18,1.4068763175225017e-08,1.20463437776256e-08,1.6091182572824434e-08,0.30211287875821635,0.25417830899826815,0.35004744851816455,0.6496115436158568,0.5724858820064258,0.7267372052252878,9.237926209718162e-09,7.937113243581728e-09,1.0538739175854597e-08
2.19,1.4056459138405165e-08,1.2036111064861617e-08,1.607680721194871e-08,0.3020688092040462,0.2541378668767005,0.34999975153139196,0.64960381204548,0.5724789936665774,0.7267286304243826,9.230028451884032e-09,7.930437943710064e-09,1.0529618960058e-08
2.2,1.4044193992395516e-08,1.202591085690677e-08,1.6062477127884262e-08,0.302024678788705,0.2540973662604303,0.3499519913169797,0.6495960965333769,0.572472119575668,0.7267200734910858,9.222155804245996e-09,7.923783872564116e-09,1.0520527735927876e-08
2.21,1.4031967577425967e-08,1.2015743020921569e-08,1.6048192133930366e-08,0.30198048757787466,0.25405680720653345,0.34990416794921586,0.6495883970745789,0.5724652597296281,0.7267115344195297,9.21430816923515e-09,7.917150947819552e-09,1.0511465390650747e-08
2.22,1.4019779747860116e-08,1.2005607434511951e-08,1.6033952061208283e-08,0.3019362356365608,0.25401618977146295,0.34985628150165865,0.6495807136641442,0.5724584141244109,0.7267030132038774,9.206485460757196e-09,7.910539097307118e-09,1.0502431824207274e-08
2.23,1.4007630361834216e-08,1.1995503979399083e-08,1.601975674426935e-08,0.3018919230290947,0.253975514011051,0.34980833204713835,0.6495730462971597,0.5724515827559945,0.726694509838325,9.198687570941739e-09,7.903948228451378e-09,1.04934269134321e-08
