Time,mean_smape,lower_smape,upper_smape,mean_smape_p,lower_smape_p,upper_smape_p,mean_smape_t,lower_smape_t,upper_smape_t,mean_smape_AIC,lower_smape_AIC,upper_smape_AIC
1.99,0.013000441191817336,0.010897468470952387,0.015103413912682285,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15956115244346875,0.12194982404604972,0.1971724808408878
2.0,0.01294491602832795,0.0108533540988483,0.0150364779578076,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15953301806280706,0.1219189095058554,0.19714712661975872
2.0100000000000002,0.012889937920567997,0.010809634590675892,0.014970241250460103,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15950516383611166,0.12188830030670642,0.1971220273655169
2.02,0.012835498809305162,0.01076630402317976,0.014904693595430564,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1594775855924033,0.12185799193770355,0.19709717924710304
2.0300000000000002,0.012781590793107946,0.010723356591973807,0.014839824994242086,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1594502792431509,0.12182797997647976,0.19707257850982202
2.04,0.012728208647704402,0.01068078956053985,0.014775627734868953,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15942324078061015,0.12179826008733047,0.19704822147388984
2.05,0.012675871424989646,0.010639213578160776,0.014712529271818516,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15939646627522877,0.12176882801860733,0.1970241045318502
2.06,0.012624037367678592,0.010597998191855279,0.014650076543501905,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1593699518741962,0.12173967960104604,0.19700022414734636
2.07,0.012572699242159391,0.010557138123421454,0.014588260360897328,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1593436937993979,0.12171081074563622,0.19697657685315956
2.08,0.012521849953042523,0.01051662819833788,0.014527071707747167,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15931768834567345,0.12168221744176255,0.19695315924958434
2.09,0.012471482539869676,0.010476463343304323,0.014466501736435029,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15929193187898041,0.12165389575523632,0.1969299680027245
2.1,0.012421590173916537,0.010436638583852234,0.01440654176398084,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15926642083481787,0.12162584182659071,0.19690699984304505
2.11,0.01237216615508592,0.010397149042022154,0.014347183268149686,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15924115171647318,0.12159805186926179,0.19688425156368458
2.12,0.012323203908888795,0.010357989934106481,0.01428841788367111,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15921612109345834,0.12157052216787631,0.19686172001904037
2.13,0.01227469698351,0.010319156568454987,0.014230237398565014,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1591913255998261,0.12154324907648781,0.1968394021231644
2.14,0.012226639046955841,0.010280644343341075,0.014172633750570608,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15916676193302007,0.12151622901727294,0.1968172948487672
2.15,0.012179023884281232,0.010242448744887044,0.01411559902367542,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1591424268519236,0.1214894584785487,0.1967953952252985
2.16,0.01213184539489336,0.010204565345046029,0.014059125444740691,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15911831717565064,0.1214629340134308,0.19677370033787048
2.17,0.012085097589929872,0.010166989799639243,0.0140032053802205,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15909442978221622,0.12143665223840458,0.19675220732602786
2.18,0.012038774589708885,0.010129717846446402,0.013947831332971367,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1590707616070515,0.12141060983175517,0.19673091338234783
2.19,0.011993368229111892,0.010093328746579651,0.013893407711644132,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15904730964175826,0.12138480353223365,0.19670981575128288
2.2,0.011949312804165866,0.010058334578155423,0.013840291030176309,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15902407093287502,0.12135923013771625,0.19668891172803377
2.21,0.011905651984294613,0.010023616689074706,0.013787687279514519,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15900104258047018,0.12133388650373297,0.1966681986572074
2.22,0.011862380483433448,0.00998917131828255,0.013735589648584347,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15897822173696785,0.12130876954222025,0.19664767393171545
2.23,0.011819493109651823,0.009954994774299434,0.013683991445004212,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15895560560630229,0.12128387622052386,0.1966273349920807
2.24,0.011776984763064068,0.009921083433682951,0.013632886092445184,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15893319144223017,0.12125920355970746,0.19660717932475288
2.25,0.011734938218706465,0.009887536763399601,0.013582339674013328,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15891097654754752,0.12123474863368058,0.19658720446141445
2.2600000000000002,0.011693545790281527,0.009854582827021832,0.013532508753541223,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15888895827289845,0.12121050856789167,0.19656740797790523
2.27,0.011652514323249943,0.009821879873159847,0.01348314877334004,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15886713401582647,0.1211864805383344,0.19654778749331853
2.2800000000000002,0.011611839109678302,0.009789424581597029,0.013434253637759574,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.500255805641727,0.5002473740009106,0.5002642372825434,0.15884550121958063,0.1211626617702726,0.19652834066888866
2.29,0.011571515523266677,0.009757213692218797,0.013385817354314558,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15882405737223115,0.12113904953727961,0.1965090652071827
2.3000000000000003,0.011531539017584585,0.009725244003717366,0.013337834031451805,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15880280000566394,0.1211156411601744,0.19648995885115347
2.31,0.011491905124352395,0.009693512372329249,0.013290297876375541,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15878172669450696,0.12109243400589384,0.1964710193831201
2.32,0.01145260945176701,0.009662015710604687,0.013243203192929332,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15876083505560432,0.12106942548682259,0.19645224462438604
2.33,0.011413647682870523,0.009630750986208097,0.01319654437953295,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15874012274650565,0.121046613059345,0.1964336324336663
2.34,0.011375297968901986,0.009600047065864873,0.013150548871939099,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.158719587465096,0.12102399422329885,0.19641518070689318
2.35,0.011337497387250935,0.009569832110703187,0.013105162663798683,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15869922694843663,0.12100156652081695,0.19639688737605632
2.36,0.01130001392860412,0.009539835460060628,0.013060192397147612,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15867903897210783,0.12097932753559767,0.196378750408618
2.37,0.011262843613532397,0.009510054346437362,0.013015632880627431,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15865902134928697,0.12095727489190233,0.1963607678066716
2.38,0.011225982528998955,0.009480486050927816,0.012971479007070094,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15863917193004773,0.1209354062538173,0.19634293760627816
2.39,0.011189426826978589,0.009451127902209719,0.012927725751747459,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15861948860050437,0.12091371932434553,0.19632525787666322
2.4,0.011153172723111537,0.009421977275557937,0.012884368170665137,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15859996928205505,0.12089221184457674,0.19630772671953337
2.41,0.011117216495390459,0.009393031591881899,0.012841401398899019,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15858061193063203,0.12087088159291891,0.19629034226834513
2.42,0.011081554482879926,0.009364288316786288,0.012798820648973563,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15856141453627484,0.1208497263845432,0.1962731026880065
2.43,0.011046183084467365,0.009335744959654215,0.012756621209280514,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15854237512194194,0.12082874407023031,0.19625600617365357
2.44,0.011011098757644514,0.009307399072752147,0.01271479844253688,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15852349174314523,0.12080793253593088,0.1962390509503596
2.45,0.010976298017318704,0.009279248250356205,0.012673347784281204,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1585047624872359,0.12078728970196904,0.19622223527250277
2.46,0.010941777434652817,0.009251290127898862,0.012632264741406772,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.158486185472718,0.120766813522337,0.19620555742309903
2.47,0.010907533635933487,0.009223522381135904,0.01259154489073107,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15846775884861874,0.12074650198401904,0.19618901571321845
2.48,0.010873563301466372,0.009195942725332654,0.01255118387760009,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1584494807938912,0.12072635310632432,0.1961726084814581
2.49,0.010839863164497981,0.00916854891446918,0.012511177414526783,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15843134951684357,0.1207063649403102,0.19615633409337693
2.5,0.010806430010163398,0.009141338740464064,0.012471521279862733,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15841336325435404,0.12068653556792866,0.19614019094077942
2.5100000000000002,0.010773877206302575,0.009115035988939603,0.012432718423665548,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15839552027177134,0.1206668631018578,0.19612417744168487
2.52,0.010743908089876847,0.009091648409741058,0.012396167770012637,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15837781886174976,0.12064734568434951,0.19610829203915
2.5300000000000002,0.010714879810536437,0.009069243734575311,0.012360515886497562,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15836025734409873,0.1206279814870172,0.19609253320118025
2.54,0.010686076907772063,0.009046980956994898,0.012325172858549229,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1583428340650931,0.12060876871008913,0.1960768994200971
2.5500000000000003,0.010657496763956087,0.009024858410306145,0.012290135117606028,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.500255805641727,0.5002473740009106,0.5002642372825434,0.158325547397056,0.1205897055819713,0.19606138921214072
2.56,0.010629136801887143,0.00900287445553003,0.012255399148244256,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1583083957377153,0.12057079035856064,0.19604600111686996
2.57,0.010600994484011963,0.008981027480871161,0.012220961487152765,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1582913775099118,0.12055202132289974,0.19603073369692384
2.58,0.010573067311664915,0.008959315901198205,0.012186818722131624,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15827449116085363,0.12053339678442701,0.19601558553728024
2.59,0.010545352824325045,0.008937738157535752,0.012152967491114337,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15825773516183628,0.12051491507862971,0.19600055524504284
2.6,0.010517848598890298,0.008916292716567433,0.012119404481213163,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1582411080076365,0.12049657456643476,0.19598564144883823
2.61,0.010490552248967982,0.008894978070149532,0.012086126427786432,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15822460821634082,0.12047837363394545,0.1959708427987362
2.62,0.010463461424181515,0.008873792734835255,0.012053130113527774,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1582082343284994,0.12046031069162827,0.19595615796537053
2.63,0.010436573809492809,0.008852735251409182,0.012020412367576436,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15819198490698805,0.12044238417411432,0.19594158563986178
2.64,0.010409887124539854,0.008831804184431602,0.011987970064648105,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15817585853644378,0.12042459253959009,0.19592712453329747
2.65,0.010383399122989228,0.008810998121792594,0.011955800124185862,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15815985382295006,0.12040693426947649,0.19591277337642363
2.66,0.010357107591903052,0.008790315674275503,0.0119238995095306,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15814396939356662,0.12038940786789691,0.1958985309192363
2.67,0.010331010351120022,0.008769755475129596,0.011892265227110448,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15812820389594795,0.12037201186128785,0.19588439593060805
2.68,0.010305105252650233,0.008749316179651715,0.01186089432564875,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15811255599798044,0.12035474479801246,0.19587036719794843
2.69,0.01027939018008326,0.008728996464776546,0.011829783895389974,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15809702438730958,0.12033760524784642,0.19585644352677273
2.7,0.010253863048009383,0.008708795028675477,0.01179893106734329,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15808160777124738,0.12032059180182786,0.1958426237406669
2.71,0.010228521801453476,0.008688710590363724,0.011768333012543227,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1580663048760732,0.12030370307158675,0.19582890668055966
2.72,0.010203364415321247,0.008668741889315504,0.011737986941326991,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15805111444681158,0.1202869376890645,0.19581529120455865
2.73,0.010178388893857575,0.008648887685087094,0.011707890102628056,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15803603524695237,0.12027029430621594,0.1958017761876888
2.74,0.01015359327011649,0.008629146756947502,0.01167803978328548,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15802106605803562,0.12025377159455417,0.19578836052151707
2.75,0.010128975605442824,0.008609517903516797,0.011648433307368852,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1580062056793589,0.12023736824484896,0.19577504311386887
2.7600000000000002,0.010104533988964805,0.008589999942411525,0.011619068035518085,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15799145292765832,0.12022108296676731,0.19576182288854932
2.77,0.010080266537097678,0.008570591709897407,0.011589941364297949,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15797680663679234,0.12020491448854571,0.19574869878503898
2.7800000000000002,0.010056171393057865,0.008551292060548889,0.01156105072556684,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1579622656573848,0.1201888615566063,0.1957356697581633
2.79,0.010032246726387552,0.008532099866915551,0.011532393585859554,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15794782885651187,0.12017292293522608,0.19572273477779767
2.8000000000000003,0.010008490732489302,0.008513014019195079,0.011503967445783525,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15793349511763247,0.12015709740640285,0.1957098928288621
2.81,0.00998490163217053,0.008494033424912699,0.011475769839428362,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15791926333997378,0.12014138376927566,0.1956971429106719
2.82,0.00996147767119765,0.008475157008607008,0.01144779833378829,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15790513243843665,0.12012578083998578,0.19568448403688754
2.83,0.009938235672073147,0.008456405664096759,0.011420065680049536,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15789110134324147,0.1201102874512919,0.19567191523519104
2.84,0.009915931714498963,0.008438675138387848,0.011393188290610078,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1578771689997536,0.12009490245238238,0.1956594355471248
2.85,0.009893782263353844,0.0084210393494037,0.011366525177303988,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15786400046196958,0.12008036685820889,0.19564763406573027
2.86,0.009871785717175105,0.008403497343598196,0.011340074090752014,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1578515338919078,0.12006661176707317,0.19563645601674245
2.87,0.009849940496577048,0.008386048182179393,0.011313832810974703,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15783915397774004,0.12005295162496288,0.1956253563305172
2.88,0.009828245043871428,0.00836869094084589,0.011287799146896966,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15782685981813832,0.1200393854509383,0.19561433418533836
2.89,0.00980669782269585,0.008351424709528361,0.01126197093586334,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15781465052442384,0.12002591227769016,0.19560338877115752
2.9,0.009785297317649707,0.008334248592135886,0.011236346043163528,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15780252522000468,0.12001253115102196,0.1955925192889874
2.91,0.009764042033937494,0.008317161706307044,0.011210922361567944,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15779048304035637,0.11999924112978234,0.1955817249509304
2.92,0.009742930497019586,0.00830016318316584,0.011185697810873332,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15777852313278592,0.11998604128561405,0.1955710049799578
2.93,0.009721961252269913,0.008283252167082087,0.011160670337457738,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1577666446562744,0.11997293070278242,0.1955603586097664
2.94,0.009701132864640586,0.008266427815436232,0.01113583791384494,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1577548467811822,0.11995990847787401,0.1955497850844904
2.95,0.009680443918333424,0.008249689298388745,0.011111198538278102,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15774312868917398,0.11994697371969215,0.1955392836586558
2.96,0.009659893016477872,0.008233035798653577,0.011086750234302167,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15773148957293667,0.11993412554897659,0.19552885359689676
2.97,0.009639485935413077,0.008216474990366894,0.011062496880459259,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15772078844394544,0.11992232095304586,0.195519255934845
2.98,0.009619461795759322,0.008200291108944255,0.01103863248257439,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15771047406727276,0.11991094583424802,0.1955100023002975
2.99,0.00959956990968162,0.008184187892434662,0.01101495192692858,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15770022835304692,0.11989964584584684,0.195500810860247
3.0,0.009579808970098481,0.008168164588685401,0.010991453351511561,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15769005061724573,0.11988842024511823,0.19549168098937322
3.0100000000000002,0.0095601776871109,0.008152220456805947,0.010968134917415854,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1576799401849383,0.11987726829912194,0.19548261207075468
3.02,0.00954067478772077,0.008136354766969818,0.010944994808471721,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15766989639011494,0.11986618928454146,0.19547360349568843
3.0300000000000002,0.009521299015554674,0.00812056680021991,0.010922031230889438,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15765991857548634,0.11985518248746257,0.1954646546635101
3.04,0.009502049130593167,0.008104855848277399,0.010899242412908934,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15765000609242566,0.11984424720329381,0.1954557649815575
3.0500000000000003,0.009482923908905356,0.00808922121335416,0.010876626604456553,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15764015830078462,0.11983338273659933,0.19544693386496992
3.06,0.00946392214238854,0.008073662207968419,0.01085418207680866,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15763037456874396,0.11982258840092619,0.19543816073656173
3.0700000000000003,0.009445042638513009,0.008058178154763871,0.010831907122262147,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15762065427262864,0.11981186351861628,0.195429445026641
3.08,0.0094262842200717,0.008042768386331951,0.01080980005381145,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15761099679704732,0.11980120742090039,0.19542078617319425
3.09,0.009407645724934643,0.008027432245037257,0.010787859204832028,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15760140153435864,0.11979061944741015,0.19541218362130713
3.1,0.009389126005808233,0.008012169082846231,0.010766082928770236,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15759186788480786,0.11978009894628118,0.19540363682333456
3.11,0.009370723929998938,0.007996978261158685,0.010744469598839191,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.1575823952562822,0.11976964527388834,0.19539514523867607
3.12,0.009352438379181684,0.007981859150642551,0.010723017607720816,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15757298306428724,0.1197592577948364,0.19538670833373808
3.13,0.009334268249172545,0.007966811131071436,0.010701725367273655,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15756363073177393,0.11974893588174916,0.19537832558179868
3.14,0.0093162124497057,0.007951833591165029,0.010680591308246373,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15755433768902144,0.11973867891517305,0.19536999646286984
3.15,0.009298269904214734,0.007936925928432485,0.010659613879996983,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.1575451033734903,0.11972848628340318,0.1953617204635774
3.16,0.00928043954961787,0.007922087549018384,0.010638791550217356,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15753592722970994,0.11971835738238651,0.19535349707703337
3.17,0.009262720336107434,0.007907317867551628,0.01061812280466324,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15752680870936694,0.11970829161574553,0.19534532580298836
3.18,0.009245111226943112,0.00789261630699685,0.010597606146889375,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15751774727087217,0.11969828839440641,0.19533720614733793
3.19,0.009227611198249086,0.007877982298508477,0.010577240097989694,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417272,0.5002473740009108,0.5002642372825437,0.15750874237941562,0.11968834713660993,0.19532913762222132
3.2,0.00921021923881501,0.00786341528128746,0.010557023196342559,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15749979350690302,0.11967846726784909,0.19532111974595695
3.21,0.009192934349900556,0.007848914702440367,0.010536953997360746,0.5296437878366642,0.5189181833598197,0.5403693923135088,0.5002558056417271,0.5002473740009107,0.5002642372825435,0.15749090013176364,0.11966864822066234,0.19531315204286495
