t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
2.88,0.14414414414414414,16.610484415943382,-31.804690718581153,-8.459225342078897,-24.725059910784413,-35.4431783753895,-20.693372493830346,-7.048470218147069,33.27643361683617,12.256815947509455,-33.42833345227146,-7.654451603512158,-0.8296468430065433,-23.600390511978656,-34.464768491567106,8.969941261513586,43.63167824863333,42.84480271499519,-34.644217274571716,41.185779154105504,38.01286976748528,-8.099426128124898,20.085013261846488,-7.373163669282067,-8.945824332379296,35.40357034717173,4.290697427509702,-11.102185501936194,-11.311030156972432,-29.85344567744008,35.23904344008449,42.73408899200208,-25.255472608161693,-6.308667805492469,13.983927298832734,6.8397947625574576,-11.989040752648343,12.707854480370937,31.526490752825037,-16.927847386790404,-5.0771832327690705,-18.56903945456865,-8.589061960385482,-8.2768184320932,-21.92366881918114,24.461994667896132,2.0619467630275237,4.840734191916446,-23.376669068596307,18.755073332920734
2.9,0.14514514514514515,16.622989657007814,-31.806588017890604,-8.459457156540378,-24.72546406648388,-35.45341414489498,-20.68511559180979,-7.047360224895267,33.27778414036976,12.25523799292337,-33.42536597557429,-7.657986224631627,-0.8323728221779375,-23.607784784742336,-34.45813117294463,8.973369305211556,43.63172977040014,42.8476442293365,-34.641296382131145,41.188236618957525,38.01409703858575,-8.095744061846174,20.077305994994504,-7.376958563039743,-8.93649974179698,35.414645920210326,4.286419118577378,-11.109601180429154,-11.315807461699924,-29.852236833881754,35.23823191210529,42.74139972836039,-25.25913105304239,-6.3060330762073775,13.989095343062788,6.835135637303781,-11.988606954268493,12.693983764870033,31.528956518545847,-16.927434341903044,-5.080147597406881,-18.57650815662237,-8.590277519413346,-8.277857964048842,-21.917765992555033,24.45513513567386,2.058167978768509,4.853330628073947,-23.381561795336182,18.75429704831811
2.92,0.14614614614614616,16.63551207301041,-31.80849535046802,-8.459592129071908,-24.725948733365367,-35.463711978155615,-20.67671087660383,-7.046299889786974,33.27914147243295,12.253609405422125,-33.422338659552516,-7.661420176320314,-0.8350403822802813,-23.615225140833477,-34.45139302475635,8.976803273816412,43.631675166212396,42.8504612327768,-34.63832242908208,41.1907719991796,38.01531343836978,-8.09197169799167,20.06950797403783,-7.380613672649254,-8.926999099463536,35.425687124558344,4.2821745663000526,-11.11711198540881,-11.320661442983791,-29.851077906325592,35.23746172479872,42.74869286130617,-25.262828737118742,-6.30339534829546,13.994170593839277,6.830351381251254,-11.988189872748993,12.680009146457785,31.5314242525598,-16.92706221674897,-5.083154534535768,-18.584028488200786,-8.59145293985066,-8.278825829754023,-21.91183162854347,24.448339903068792,2.054345736475933,4.865983769698166,-23.386496231279637,18.75344793004594
2.94,0.14714714714714713,16.648048620668092,-31.810412388736854,-8.459628871612436,-24.726514934696784,-35.47407267474527,-20.668157049617427,-7.045289217298495,33.28050514256627,12.251930669423647,-33.41925004931509,-7.6647496410844065,-0.8376483907025717,-23.62271223507392,-34.44455256487425,8.980243128995356,43.63151434528744,42.85325419668019,-34.63529489573782,41.193386194620395,38.01651843687402,-8.088108059523247,20.061618342473263,-7.3841272824276825,-8.917320247282962,35.43669233146106,4.27796603635508,-11.124720762415514,-11.325592923808804,-29.84997087372452,35.23673422370872,42.75596560538339,-25.26656644468474,-6.300755632859389,13.999149823220373,6.825439174745826,-11.98779067143651,12.665936035373917,31.53389304107924,-16.926732343341154,-5.086204944957084,-18.591597994735086,-8.59258623607287,-8.279720320140205,-21.90586517343196,24.441610801796223,2.0504789666420375,4.878689907690969,-23.39147347758638,18.75252590032055
2.96,0.14814814814814814,16.66059623284594,-31.81233880150018,-8.459566030703861,-24.727163662226737,-35.48449706257216,-20.659452873301003,-7.044328162070853,33.28187465123606,12.25020232977095,-33.41609863860515,-7.667970795242854,-0.840195751607508,-23.630246774103348,-34.43760826633927,8.983688837416993,43.631247291274825,42.85602361717376,-34.63221323328731,41.19608009853866,38.01771149124849,-8.08415218707012,20.053636245981384,-7.387497754920717,-8.907461097999485,35.4476599566824,4.273795830738634,-11.132430466949257,-11.330602714456543,-29.848917767998696,35.236050772676826,42.76321516157843,-25.270344906914126,-6.298114965890314,14.004029793500365,6.820396182647294,-11.987410539253903,12.651770086115269,31.53636193368519,-16.92644606549035,-5.089299742750526,-18.599214116280066,-8.59367536561558,-8.280539726493442,-21.899866016352924,24.43494961921431,2.046566555253659,4.89144520465735,-23.396494691347463,18.75153090854959
2.98,0.14914914914914915,16.673151822816635,-31.814274254499683,-8.459402288357062,-24.727895875409768,-35.49498599688431,-20.650597176212436,-7.043416627379244,33.28324946915107,12.248424992856489,-33.41288286890814,-7.671079811713729,-0.8426814072730808,-23.637829517866372,-34.43055855648539,8.987140370744259,43.630874063796625,42.85877001404061,-34.62907686225953,41.19885459807447,38.01889204574157,-8.080103140162466,20.045560833710294,-7.3907235329252945,-8.897419642689922,35.45858846206083,4.269666287193378,-11.140244165810229,-11.335691611737069,-29.847920675911674,35.23541275470792,42.77043872268534,-25.274164797064326,-6.295474408201171,14.008807257694738,6.815219558500924,-11.98705069084823,12.637517192523458,31.538829942637584,-16.926204738765442,-5.092439855227926,-18.606874188532203,-8.59471822746891,-8.281282341034826,-21.893833487148154,24.428358096942024,2.04260734228956,4.904245698598578,-23.401561087530578,18.750462930983435
3.0,0.15015015015015015,16.685712288759994,-31.81621841097315,-8.459136362831197,-24.72871250068746,-35.50554035920764,-20.641588858237434,-7.042554463585015,33.28462903655528,12.246599327706308,-33.40960112860106,-7.674072862797281,-0.8451043393598353,-23.64546128108499,-34.42340181614435,8.99059770563977,43.630394799935566,42.86149392959021,-34.62588517096785,41.20171057474006,38.02005953168508,-8.07595999846126,20.037391259572228,-7.393803141442219,-8.887193958456079,35.46947635702041,4.265579778575868,-11.148165038286397,-11.340860398257933,-29.846981740974147,35.23482157287451,42.77763347891906,-25.278026725630422,-6.2928350453335895,14.013478959964978,6.809906449070242,-11.986712366736606,12.623183481896783,31.541296042187135,-16.926009730491042,-5.095626222922246,-18.614575444134204,-8.59571266028581,-8.281946457481334,-21.887766854196432,24.421837929561796,2.0386001201775668,4.917087307190738,-23.40667394094011,18.749321970326143
3.02,0.15115115115115116,16.698274518497207,-31.818170932208545,-8.458767009320416,-24.729614430828075,-35.51616105622221,-20.632426895963803,-7.041741466578153,33.286012762494224,12.244726067020032,-33.40625175214621,-7.6769461229528995,-0.8474635700959804,-23.65314293471367,-34.416136378940614,8.994060823785674,43.62980971566338,42.864195927510856,-34.622637513934954,41.20464890492933,38.02121336747853,-8.071721862981008,20.029126683549226,-7.396735189553223,-8.87678221629841,35.48032220003642,4.2615387121627215,-11.156196377173337,-11.346109841735208,-29.846103165371527,35.23427865125909,42.784796623762844,-25.281931235466104,-6.2901979874381695,14.01804163598191,6.804453999246803,-11.986396833449898,12.608775308123752,31.54375916788917,-16.925862419786412,-5.0988597996153215,-18.622315014271297,-8.596656440501551,-8.282530371586779,-21.88166532220687,24.415390763411988,2.034543632211368,4.929965832648844,-23.411834588186483,18.74810805530639
3.04,0.15215215215215216,16.710835394452165,-31.82013147809261,-8.458293020542417,-24.730602524326986,-35.52684901858287,-20.623110348204374,-7.0409773762192085,33.28740002405243,12.242806008162356,-33.402833019333,-7.679695771567944,-0.8497581633725529,-23.660875407374014,-34.408760530686706,8.997529711920173,43.62911910720181,42.8668765917091,-34.619333210298855,41.20767046044491,38.02235295857198,-8.067387857302004,20.02076627300438,-7.399518372217119,-8.866182689150067,35.49112460005521,4.257545528894822,-11.164341589610537,-11.351440694351053,-29.845287211911206,35.233785435934486,42.791925360034135,-25.28587879689007,-6.287564369128008,14.022492013226588,6.798859357352334,-11.986105383674243,12.594299243842624,31.546218215919843,-16.92576419764987,-5.102141552407658,-18.630089930563198,-8.597547280361914,-8.283032381662819,-21.87552802997844,24.409018195473795,2.0304365709269434,4.942876967172104,-23.41704442965878,18.746821240208963
3.06,0.15315315315315314,16.723391798829756,-31.822099707651862,-8.45771322722365,-24.731677604869557,-35.53760519969102,-20.61363836166256,-7.040261874790429,33.28879016555922,12.24084001410132,-33.399343154571326,-7.682317995717308,-0.8519872257409459,-23.668659686765633,-34.40127250888954,9.001004361893118,43.628323352308755,42.86953652514124,-34.61597154220017,41.21077610904197,38.023477697446445,-8.062957128768858,20.01230920399541,-7.4021514719798756,-8.855393760048372,35.50188221786815,4.25360270255897,-11.172604197717272,-11.356853692162064,-29.844536205984983,35.23334339598166,42.799016906150634,-25.28986980279767,-6.284935349305478,14.026826811227984,6.793119680848141,-11.985839336390335,12.579762071638571,31.548672042394987,-16.92571646709314,-5.1054724618333305,-18.637897127254366,-8.598382825857955,-8.283450789080362,-21.869354048126205,24.402721772357033,2.026277576438701,4.955816298961187,-23.42230493149403,18.745461604367648
