t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.16,0.058058058058058054,30.142519192613968,-27.86325785564427,-37.42916133765334,-22.09791642964958,-41.04501335733435,33.863261324111335,22.85903252777603,15.262320433956928,-29.486895176765326,19.750625456541126,-10.589261524244776,34.67062835672888,-24.15779792224084,1.9001959186375372,32.97198265065538,-23.985620168681034,25.958682163376142,-11.967192614711045,21.045951333788423,2.455966648841001,-10.494006395669738
1.18,0.05905905905905906,30.13915156508595,-27.86674781229226,-37.4262213863289,-22.099943785752462,-41.05059039679002,33.86611634432512,22.85975658693367,15.261109670675859,-29.486290364047594,19.75479806255238,-10.588949477516389,34.670187360731184,-24.155863347901796,1.9023535524990167,32.97282903815175,-23.98538994325407,25.960960259080302,-11.966839241279862,21.046233355463585,2.4558229070293986,-10.497439722932409
1.2,0.06006006006006006,30.135685941763118,-27.87028896643083,-37.42319882831781,-22.1019956011814,-41.056229481161,33.86900054121105,22.860474882428907,15.259869905749168,-29.485651170878448,19.759049915358993,-10.588629041234988,34.66970781157771,-24.153883434430995,1.9045469550625043,32.97366696424838,-23.98513915432673,25.9632607798297,-11.966466609992553,21.046499937728132,2.4556794763687058,-10.500917598939163
1.22,0.06106106106106106,30.132121207644776,-27.87388176020363,-37.42009346504866,-22.104072106912618,-41.06193013599051,33.871914067523214,22.86118725485156,15.25860127031071,-29.484977389316494,19.763381901143653,-10.588300454415975,34.66918937898733,-24.151858483016426,1.9067761038245798,32.97449651504436,-23.984867863072033,25.965583804374436,-11.966074520142248,21.046750884926254,2.4555366149459474,-10.504439601025771
1.24,0.062062062062062065,30.128456224161543,-27.87752663739494,-37.41690510310787,-22.106173534567354,-41.06769186512147,33.87485707708969,22.861893539721446,15.257303897940352,-29.484268807077353,19.76779490732144,-10.587963960932727,34.6686317289479,-24.14978880174819,1.9090409738944623,32.97531778157463,-23.984576134179665,25.967929412871317,-11.96566277091356,21.04698600388163,2.4553945864019595,-10.508005294330793
1.26,0.06306306306306306,30.124689829317095,-27.881224043060605,-37.413633554701505,-22.108300116112584,-41.07351415012335,33.877829724670434,22.8625935673489,15.255977924654102,-29.48352520757406,19.77228982164722,-10.587619809490114,34.66803452384438,-24.147674705609404,1.9113415378908885,32.97613085980634,-23.984264035866673,25.970297686814984,-11.965231161538606,21.047205104112276,2.4552536599264627,-10.511614231523724
1.28,0.06406406406406406,30.120820837856577,-27.884974423139692,-37.410278638128915,-22.110452083548864,-41.079396449720335,33.88083216580624,22.86328716269161,15.254623488893769,-29.482746369964737,19.77686753128047,-10.587268253592525,34.66739742259761,-24.145516516466184,1.9136777658401196,32.97693585063518,-23.98393163988594,25.972688708968555,-11.964779491456609,21.047407998049597,2.455114110250067,-10.515265952533522
1.3,0.06506506506506507,30.116848041463722,-27.888778224046202,-37.40684017826818,-22.11262966858505,-41.085338199221546,33.88386455665845,22.863974145207745,15.253240731516165,-29.481932069208014,19.781528921806483,-10.586909551506176,34.66672008081399,-24.143314563056673,1.916049625075051,32.977732859881705,-23.983579021532382,25.975102563293852,-11.964307560477012,21.047594501261575,2.4549762176328978,-10.518959984277933
1.32,0.06606606606606606,30.11277020898874,-27.89263589224017,-37.403318007073146,-22.11483310229957,-41.09133880995441,33.8869270538388,22.864654328705377,15.251829795781848,-29.481082076126775,19.786274876212847,-10.586543966215492,34.66600215094666,-24.141069180978945,1.9184570801353875,32.978521998287505,-23.98320625964671,25.97753933488113,-11.96381516894602,21.047764432679955,2.454840267849524,-10.52269584039407
1.34,0.06706706706706707,30.10858608670919,-27.89654787377743,-37.39971196408187,-22.11706261478802,-41.0973976687021,33.89001981422883,22.865327521188224,15.25039082734339,-29.48019615748078,19.79110627382014,-10.586171765373365,34.665243282468474,-24.138780712677768,1.920900092668829,32.97930338151114,-23.98281343661669,25.979999109878314,-11.963302117916484,21.047917614831295,2.4547065521698364,-10.526473020970693
1.36,0.06806806806806806,30.10429439862615,-27.90051461383744,-37.39602189693635,-22.11931843479683,-41.1035141371462,33.89314299478843,22.865993524697746,15.24892397423316,-29.47927407604872,19.796023989165906,-10.58579322124508,34.66444312205727,-24.13644950743008,1.923378621333189,32.98007713012378,-23.982400638375772,25.982481975419734,-11.962768209321025,21.048053874071766,2.4545753673355204,-10.5302910122827
1.3800000000000001,0.06906906906906907,30.099893846798004,-27.904536556228383,-37.392247661913245,-22.121600789342807,-41.1096875513156,33.89629675235277,22.866652135151632,15.247429386850644,-29.478315590720392,19.801028890840925,-10.585408610645722,34.66360131379387,-24.134075921329107,1.9258926216993488,32.98084336960449,-23.981967954398968,25.98498801955432,-11.962213246148286,21.048173040825528,2.454447015531731,-10.534149286528304
